,Unnamed: 0,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet,category
2919,1073,1351523920902451201,Stillnessnmind,Rural Va.,"RN,Meditator, she/her, married lesbian, Army vet, plantbased,BLM, lgbtq, WarrenDemocrat, human typo factory🙃",2016-11-24 10:30:09,22948,2021-01-19 13:36:27,"Virginians! Check out website to see your eligibility for vaccine. When I went to get my second dose today, my hear… https://t.co/OUsbQkitjz",0,0,False,Positive
2920,1074,1351522673302659073,TMadalineID,,"She/her, Chief Quality Officer, Infectious Diseases Physician, Crusader for Quality and Safety, Mom, runner, lover of food, and world traveler. Views are mine",2016-01-15 03:20:40,594,2021-01-19 13:31:30,So excited for my second #PfizerCovidVaccine today @ConeyIslandHosp ! Feeling grateful for this opportunity to prot… https://t.co/u2VMT1C1eY,24,0,False,Positive
2921,1075,1351469596105035778,soloalam1,,"Everything is going be Fine Tomorrow 
     Stay Strong - Stay Positive ❤🍎❤ 
           Dare You To....JUST DO BETTER !",2016-07-08 20:53:08,292,2021-01-19 10:00:35,"RT @Akinfe: yesterday #IGotTheShot - 1 down, 1 to go! #Moderna 💉🏥 #COVID19Vaccine 

feeling good, mild soreness near the injection site but…",0,13,True,Positive
2922,1076,1351296923161026566,BabylonCaroline,International,Published Writer- Passionate Traveler - Nature- Flowers- Art- In Love with Life... Life is Adventure! Come follow me...,2016-01-02 23:45:02,2311,2021-01-18 22:34:27,RT @NYCHealthSystem: Dr. @celinegounder of @BellevueHosp and the #BidenHarrisCOVIDTaskForce today received her second dose of the #COVID19v…,0,27,True,Positive
2923,1077,1351291295361347586,TGVenetiaBay,"Venice, FL","Tuscan Gardens®, a #seniorliving company focused on pioneering upscale #AssistedLiving, #EnhancedAssistedLiving & #MemoryCare communities for our #seniors.",2016-02-23 15:14:05,569,2021-01-18 22:12:05,"I got my #COVIDvaccine! 😊💖 #righttobarearms #TuscanStrong
.
.
#seniorliving #assistedliving #memorycare https://t.co/8a0umHPZbO",2,0,False,Positive
2924,1078,1351261961791680514,michaelrdalton,"Columbus, OH",Advocate for effective health policy. Cleveland sports fan. Husband. Political Junkie. My tweets are my own.,2010-11-24 23:05:10,339,2021-01-18 20:15:31,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2925,1079,1351230736918056966,liracats,New York,"workaholic, chocoholic, narcoleptic, lovaholic, lagawan",2011-11-19 03:43:47,68,2021-01-18 18:11:26,"#NYCVaxChamp
#colercovidwarriors
#igotvaccinated
#standupforscience
#pwedenakokapuli @ NYC Health + Hospitals/Coler https://t.co/bI3SERXayZ",0,0,False,Positive
2926,1080,1351224482749444102,VeneethaRoy1,New York,"MSN, RN, ARNP, C-PNP. #PediatricNursePractitioner,#PedsEM #NICU #PICU #Simulation.Dancer. Photographer. Dreamer. The opinions are my own",2012-10-25 22:43:48,279,2021-01-18 17:46:35,Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/WkMWd6Hd4m,1,0,False,Positive
2927,1081,1351217822798589957,TheCompoundRx,"West Chester, PA","Greater Philadelphia's most trusted compounding-only pharmacy.
610-692-8770",2020-05-17 16:08:57,8,2021-01-18 17:20:08,Thanks @ChescoHealth for my Covid-19 vaccine. #cchdvaccine #righttobarearms #masksupsleevesup #COVID19 https://t.co/qvXTFJSBZA,1,0,False,Positive
2928,1082,1351215310385405956,tgpalmcoast,"Palm Coast, FL","Tuscan Gardens of #PalmCoast, a #seniorliving company focused on pioneering upscale #AssistedLiving & #MemoryCare communities for our seniors.",2017-07-13 14:45:04,39,2021-01-18 17:10:09,"I got my #COVIDvaccine! 😊💖 #righttobarearms #TuscanStrong
.
.
#seniorliving #assistedliving #memorycare https://t.co/wMeiByOuzC",1,0,False,Positive
2929,1083,1351208868060291082,liracats,New York,"workaholic, chocoholic, narcoleptic, lovaholic, lagawan",2011-11-19 03:43:47,68,2021-01-18 16:44:33,"#NYCVaxChamp
#colercovidwarriors
#igotvaccinated
#standupforscience
#pwedenakokapuli @ NYC Health + Hospitals/Coler https://t.co/YO4cxjGFQQ",0,0,False,Positive
2930,1084,1350998189915201538,WillBatesFCCPS,DMV,"Chief Academic Officer, FCCPS| Treasure Hunter | Advocate for Equity",2016-08-12 23:19:33,1510,2021-01-18 02:47:23,RT @peternoonan: All set for @fccps vaccinations tomorrow! Thank you @fairfaxhealth for your amazing support of our schools. Thank you @FCC…,0,5,True,Positive
2931,1085,1350941186664652806,FCCPS,"Falls Church, VA, USA",America's Premier K-12 International Baccalaureate Continuum School Division,2007-04-20 22:21:19,3712,2021-01-17 23:00:52,RT @peternoonan: All set for @fccps vaccinations tomorrow! Thank you @fairfaxhealth for your amazing support of our schools. Thank you @FCC…,0,5,True,Positive
2932,1086,1350923503298555913,CHASINYC,"Staten Island, NY","We are Community Health Action of Staten Island, and we are here to build a healthier world for all.",2016-05-26 13:07:23,457,2021-01-17 21:50:36,"RT @NYCHealthSystem: We have been a leader in #COVID19 testing, and we’re now a leader in administering the #COVID19vaccine. If you fall wi…",0,1,True,Positive
2933,1087,1350922116972085248,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-17 21:45:06,"We have been a leader in #COVID19 testing, and we’re now a leader in administering the #COVID19vaccine. If you fall… https://t.co/mq1khWsPk8",12,1,True,Positive
2934,1088,1350892649784422405,ybazile,"New York, NY","Part-time missionary, supporter of accessible healthcare for all. Lover of the arts, film and travel. She/ Her. Tweets are my own.",2010-04-10 00:51:00,154,2021-01-17 19:48:00,Love this!  Our leaders lead by example! #NYCVaxChamp #OPCC #Nurses4NYC https://t.co/gfsnPd3Tuv,1,0,False,Positive
2935,1089,1350889489468698630,PeterMusurlian,"Washington, D.C.","3-time Los Angeles Area Emmy-winning journalist. Worked in TV news in MT, TX, DC, Burbank, and for the U.S. Army in Europe. Tweets & RTs are info, not opinion.",2010-11-10 16:36:43,292,2021-01-17 19:35:27,RT @peternoonan: All set for @fccps vaccinations tomorrow! Thank you @fairfaxhealth for your amazing support of our schools. Thank you @FCC…,0,5,True,Positive
2936,1090,1350885776071000064,Breukelen299,"Brooklyn, NY","Director, #EmergencyManagement @NYCHealthSystem. Faculty @JohnsHopkinsSPH @uwsph. Former @JHSPH_CHS @healthynyc @bigcitieshealth @Georgetown. Native Brooklynite",2009-03-25 00:42:41,765,2021-01-17 19:20:41,"I received an 'after care' package to take home with me post vaccination. It included hand sanitizer, face masks, g… https://t.co/ab1053vz4X",2,0,False,Positive
2937,1091,1350876162231308290,thatLace,United States,U aren't being persecuted in any way when others are offered the same rights you've always enjoyed. Retweets aren’t an endorsement. #resist #votebluenomatterwho,2017-09-16 11:46:35,1910,2021-01-17 18:42:29,"RT @DMGrayMD: Because we &gt; I

Because truth &gt; lies

Because our future &gt; our past

Because those who’ve been disproportionately impacted sh…",0,81,True,Positive
2938,1092,1350868483836358656,ArsenioB_Ham,,"I didn’t get into this business to please sophomore Tracey Schwartzman, so - #ToastieTwitter - Higher Ed, but opinions are my own - she/her 💗💜💙",2008-11-19 21:39:24,574,2021-01-17 18:11:59,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2939,1093,1350866417030225922,JavaVenturer,"Washington, DC","adventures in coffee. conversations that matter. working to transform trade so that it works better for small farmers, women, & families. founder @equalorigins",2010-04-10 19:39:17,891,2021-01-17 18:03:46,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2940,1094,1350860230196916226,ArgentoJamie,,,2013-05-11 15:54:13,98,2021-01-17 17:39:11,RT @peternoonan: All set for @fccps vaccinations tomorrow! Thank you @fairfaxhealth for your amazing support of our schools. Thank you @FCC…,0,5,True,Positive
2941,1095,1350859512580870147,nicholas_nychh,"New York, NY",Director of Marketing and Communications| NYC H+H| @NYCHealthSystem #nursing #nurses4nyc #publichealth Tweets are my own.,2020-05-08 02:19:16,196,2021-01-17 17:36:20,RT @DrEricWei: Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/KDtu4QZHdf,0,1,True,Positive
2942,1096,1350855095789957120,ScottMangum,"Evanston, IL",Runner. Father. Planner. Eater. Wildkit-Badger-Trojan-NU Wildcat Fan,2009-04-19 16:34:12,99,2021-01-17 17:18:47,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2943,1097,1350854584181420033,DrEricWei,"Brooklyn, NY","Emergency Medicine physician, healthcare quality & safety advocate, tweets are my own.",2017-10-28 06:58:50,277,2021-01-17 17:16:45,Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/KDtu4QZHdf,8,1,True,Positive
2944,1098,1350852320242839552,WomensMarchHOU,"Houston, TX",January 2020 - POWERFUL TOGETHER - Sign up to March here: https://t.co/BayAzAdQ8R,2017-01-19 03:02:02,2722,2021-01-17 17:07:45,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2945,1099,1350851447676522498,anmllvr1970,,Concerned about the future No DM’s. 🌊,2012-01-15 16:41:08,1240,2021-01-17 17:04:17,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2946,1100,1350851285105389570,peternoonan,"Falls Church, VA","Superintendent - City of Falls Church Public Schools, Virginia - Not the official Twitter account for @fccps",2009-05-15 00:00:38,2509,2021-01-17 17:03:38,All set for @fccps vaccinations tomorrow! Thank you @fairfaxhealth for your amazing support of our schools. Thank y… https://t.co/NCdYgVChwX,99,5,True,Positive
2947,1101,1350847903133122561,mckin_z,"Missoula, MT",Public Health Nurse. Fiancé. Cat mom.,2019-11-18 03:16:57,9,2021-01-17 16:50:12,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2948,1102,1350847274994249731,SuperVisionCPD,Atlanta,"#Atlanta #psychotherapist, writer, educator, vocalist, wife and mom. To get ahead, get out of your head. Thoughts my own. Booking: dr.vmotley@gmail.com",2020-09-07 19:11:27,53,2021-01-17 16:47:42,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2949,1103,1350844244085399557,misskmboyle,"Pennsylvania, USA","Teacher, student, writer. Traveler, Frederick Douglass scholar, fantasy football champion.",2016-01-25 14:44:59,15,2021-01-17 16:35:39,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2950,1104,1350840681695219712,VivianeElbee,"North Carolina, USA","Author of TEACH YOUR GIRAFFE TO SKI, repped by Bookends. Love to read, travel, hike, eat, bike, ski, garden & craft. SCBWI & 12x12. She/Her",2016-02-08 15:50:37,4019,2021-01-17 16:21:30,RT @TaisonBell: My family went on the record with @KatherineJWu to discuss their thoughts about me receiving the #CovidVaccine. It was also…,0,77,True,Positive
2951,1105,1350837769300373507,RathailWoods,california,"Whomever said you cant live forever, lied. Anything found on this profile is not accurate nor valid by any means and is actually 100% satirical",2012-01-04 09:00:33,384,2021-01-17 16:09:56,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2952,1106,1350830106458013696,chadenglish,"Half Moon Bay, CA","Seeking ways to make science matter to people and the planet.  Science Program Officer, David and Lucile Packard Foundation. Tweets my own.",2008-07-22 20:50:23,1459,2021-01-17 15:39:29,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2953,1107,1350828859210477568,AdamsDiT,"here in Waveland, MS, USA",Gotta love a dog that smiles on command!,2012-11-08 20:08:02,16,2021-01-17 15:34:31,RT @TaisonBell: Dose 2 is in! Just some mild arm soreness that will probably be worse tomorrow. I’ll check in tomorrow to give an update.…,0,39,True,Positive
2954,1108,1350816807750430721,MetroPlusHealth,New York,"The plan of choice for over 600,000 New Yorkers. Serving NYC for almost 35 years. User policy: https://t.co/1Jcz05NzsO",2010-01-26 21:01:45,2746,2021-01-17 14:46:38,RT @NYCHealthSystem: Making an appointment to get your #COVID19vaccine is extremely simple. And it keeps you safe! If you’re currently elig…,0,3,True,Positive
2955,1109,1350794747586220032,KingsCountyHosp,Brooklyn NY,"Official Twitter: NYC Health+Hospitals/Kings County equipped with the latest technology, modern facilities, and experienced, board-certified staff. #WeAreKings",2019-05-21 22:36:19,768,2021-01-17 13:18:59,"#NYCVaxChamp Watch our Chief Nursing Officer, Opal Sinclair-Chung share why she chose to get vaccinated and why you… https://t.co/bPFT5VsR5D",1,0,False,Positive
2956,1110,1350718318571778050,Nakhasi_MD,"Los Angeles, CA","Doc in Compton | Policy Adviser. LA County Dept of Health Services, 2nd largest public system in US. Hopkins MD | Harvard MPP.",2009-03-11 06:04:06,2094,2021-01-17 08:15:16,"RT @UVAHospitalists: UVA Hospitalist Rebecca Kenner loves the band Wilco, and currently has the lyrics for “A Shot in the Arm” running loop…",0,5,True,Positive
2957,1111,1350679421137649665,bridiekatie,New York,Feminist climate activist & policy nerd | Director @WEDO_worldwide | Bronx-raised/Brooklyn-based | 1st gen Irish American | Harpist | She/Her | Tweets my own,2009-02-27 16:21:03,2468,2021-01-17 05:40:43,RT @NYCHealthSystem: Making an appointment to get your #COVID19vaccine is extremely simple. And it keeps you safe! If you’re currently elig…,0,3,True,Positive
2958,1112,1350623380706365440,_yates317,,Man on his mission • 🏳️‍🌈🇨🇺🇩🇴 • J.D. Candidate @CUNYlaw • tabby daddy 🐈 • plant daddy 🌱 • social entrepreneur • founder/executive director of @poderinc,2020-08-10 13:45:54,11,2021-01-17 01:58:01,Is it possible to get a racial breakdown of who has received at least one dose of vaccine. I wanna see something...… https://t.co/PLxCGVnltR,0,0,False,Positive
2959,1113,1350562124989394945,lacayom,"South Ozone Park, NY","Remember life is too short,  Break the rules,   Forgive quickly, love truly, laugh uncontrollably, and never regret anything that made you smile.",2009-05-08 23:19:16,1203,2021-01-16 21:54:37,RT @NYCHealthSystem: Making an appointment to get your #COVID19vaccine is extremely simple. And it keeps you safe! If you’re currently elig…,0,3,True,Positive
2960,1114,1350559730821951492,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-16 21:45:06,Making an appointment to get your #COVID19vaccine is extremely simple. And it keeps you safe! If you’re currently e… https://t.co/LI9QIhY3pi,4,3,True,Positive
2961,1115,1350541169621667840,SheldonMcLeod9,,The opinions expressed are mine and mine alone.,2019-11-13 14:12:30,148,2021-01-16 20:31:21,"RT @KingsCountyHosp: #NYCVaxChamp | Watch Dr. Robert Gore, Emergency Medical Physician Specialist @KingsCountyHosp share why he chose to ge…",0,2,True,Positive
2962,1116,1350521549355417604,vicleolions,Canada,One of the best Sports Historians in the World.  I am also a Michael Jackson supporter and advocate #BlackLivesMatter #M4A #ProgressiveChampion,2016-09-22 21:49:52,775,2021-01-16 19:13:23,"RT @CreateSimDrama: Each of us carry our stories as to how covid has impacted our lives. Today, I added the second dose of the Pfizer vacci…",0,4,True,Positive
2963,1117,1350521304819105794,quattrohello,"Sag Harbor, NY",Fashion & Beauty Strategist | Live Music | Sag Harbor | NYC,2011-07-09 15:27:04,300,2021-01-16 19:12:25,Thanks for posting this! Great info. How do you schedule your 2nd dose? ps. Love the button!! #NYCVaxChamp https://t.co/VDOJgCavlz,0,0,False,Positive
2964,1118,1350521093338116097,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-16 19:11:34,"RT @CreateSimDrama: Each of us carry our stories as to how covid has impacted our lives. Today, I added the second dose of the Pfizer vacci…",0,4,True,Positive
2965,1119,1350521026556407808,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-16 19:11:18,"RT @KingsCountyHosp: #NYCVaxChamp | Watch Dr. Robert Gore, Emergency Medical Physician Specialist @KingsCountyHosp share why he chose to ge…",0,2,True,Positive
2966,1120,1350488179007225858,UKBreturn,South West,"Older Sweary Passionate ANTI BREXITEER ANTI TORY..         Ret headteacher, doting grandmother to teachers, married an awfully long time..No reply to DM’s",2009-08-18 18:26:30,5400,2021-01-16 17:00:47,"RT @JJcolemanMD: 24 hours later...

Took one dose of ibuprofen for a sore arm and a slight headache...

Although, full disclosure: my 4 yea…",0,4,True,Positive
2967,1121,1350442679369428992,KingsCountyHosp,Brooklyn NY,"Official Twitter: NYC Health+Hospitals/Kings County equipped with the latest technology, modern facilities, and experienced, board-certified staff. #WeAreKings",2019-05-21 22:36:19,768,2021-01-16 13:59:59,"#NYCVaxChamp | Watch Dr. Robert Gore, Emergency Medical Physician Specialist @KingsCountyHosp share why he chose to… https://t.co/lS19dvmB0w",8,2,True,Positive
2968,1122,1350333568367484931,drkkyu,"California, USA","Family Physician, Past Chair & Past President, Michigan Academy of Family Physicians, Director @AledadeAco, Speaker, Media Ambassador, #inspirecreatelead",2010-04-29 19:21:57,5452,2021-01-16 06:46:25,"RT @UVAHospitalists: UVA Hospitalist Rebecca Kenner loves the band Wilco, and currently has the lyrics for “A Shot in the Arm” running loop…",0,5,True,Positive
2969,1123,1350295791391354886,BklynCm,NY,,2012-12-06 03:43:20,80,2021-01-16 04:16:18,RT @NYCHealthSystem: Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/QtO7t3…,0,3,True,Positive
2970,1124,1350270937627820034,SheldonMcLeod9,,The opinions expressed are mine and mine alone.,2019-11-13 14:12:30,148,2021-01-16 02:37:33,"RT @CreateSimDrama: Each of us carry our stories as to how covid has impacted our lives. Today, I added the second dose of the Pfizer vacci…",0,4,True,Positive
2971,1125,1350270709902135296,KingsCountyHosp,Brooklyn NY,"Official Twitter: NYC Health+Hospitals/Kings County equipped with the latest technology, modern facilities, and experienced, board-certified staff. #WeAreKings",2019-05-21 22:36:19,768,2021-01-16 02:36:38,"RT @CreateSimDrama: Each of us carry our stories as to how covid has impacted our lives. Today, I added the second dose of the Pfizer vacci…",0,4,True,Positive
2972,1126,1350252906763722758,benrowley2016,,M A S K UP - aw frick Air Force one is a fascist tool - postal deep state operative (dm me seasonal stamp pics) - fuck fascism FDT & FTP - RTs don’t = agreement,2015-10-14 00:22:12,52,2021-01-16 01:25:54,"RT @syramadad: Question: If I’ve had COVID19 before and recovered, should I still get a vaccine? 

Answer: Yes. There’s variability in immu…",0,29,True,Positive
2973,1127,1350242703582359554,rafithecool,SD→부천→김포→NYC,"Hi, I'm Rafi & I'm cool. Quick witted & quick widdit. ⛈️",2019-01-06 07:02:07,120,2021-01-16 00:45:21,"Just got shot up 💉

✅ Moderna (1/2) #nycvaxchamp 

(Part of the reason why I'm feeling so blessed today!) https://t.co/J7Vy8LLWvm",14,0,False,Positive
2974,1128,1350223478843125760,CreateSimDrama,"New York, NY",🏳️‍🌈 he|they•drama therapist•licensed creative arts therapist •inpatient psych•educator• researcher•interest-enhance empathy in healthcare•opinions are my own,2020-07-23 01:25:44,65,2021-01-15 23:28:57,"Each of us carry our stories as to how covid has impacted our lives. Today, I added the second dose of the Pfizer v… https://t.co/KKa51lN3c3",11,4,True,Positive
2975,1129,1350211556500516866,CMHSL,"Charlottesville, VA","See our COVID-19 LibGuide: https://t.co/0QCTf8yV4W

The Health Sciences Library at UVA.",2009-01-05 20:30:37,207,2021-01-15 22:41:35,"RT @UVAHospitalists: UVA Hospitalist Rebecca Kenner loves the band Wilco, and currently has the lyrics for “A Shot in the Arm” running loop…",0,5,True,Positive
2976,1130,1350211531477233667,nicholas_nychh,"New York, NY",Director of Marketing and Communications| NYC H+H| @NYCHealthSystem #nursing #nurses4nyc #publichealth Tweets are my own.,2020-05-08 02:19:16,196,2021-01-15 22:41:29,RT @NYCHealthSystem: Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/QtO7t3…,0,3,True,Positive
2977,1131,1350202272828022787,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-15 22:04:42,"RT @mrwiebusch: Proudly vaccinated by @nychealthsystem! I’m so incredibly thankful to all #NYC healthcare workers! 
#NYCVaxChamp #NYCVaccin…",0,1,True,Positive
2978,1132,1350201933013913604,UFTPS72,,,2017-11-23 16:20:35,364,2021-01-15 22:03:21,RT @AP_84q: I’m #NotThrowingAwayMyShot! A big thank you to all the healthcare workers that have been on the front lines fighting the pandem…,0,3,True,Positive
2979,1133,1350201326391668740,mrwiebusch,"Brooklyn, NY",Proud Principal of New Heights Middle School,2013-07-23 21:31:39,434,2021-01-15 22:00:56,"Proudly vaccinated by @nychealthsystem! I’m so incredibly thankful to all #NYC healthcare workers! 
#NYCVaxChamp… https://t.co/EiNiA9AYSP",18,1,True,Positive
2980,1134,1350197352578097154,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-15 21:45:08,"When you get vaccinated for #COVID19, you help protect yourself, your family and your friends. You also help to mak… https://t.co/4801oJiYGv",1,0,False,Positive
2981,1135,1350187786968596480,ThisIsOurShot,United States,To elevate voices of healthcare heroes to build vaccine-trust towards a covid-free world. #ThisIsOurShot,2020-12-24 20:41:17,594,2021-01-15 21:07:08,"RT @UVAHospitalists: UVA Hospitalist Rebecca Kenner loves the band Wilco, and currently has the lyrics for “A Shot in the Arm” running loop…",0,5,True,Positive
2982,1136,1350184798912974853,BrianUFT,New York City,"Part of the @UFT #UnionProud family. Usually at a baseball game or heavy metal concert. #Bonacker #Huskie & alumni of @NY1, @ABCNetwork & @FollowCSA",2009-04-07 03:18:03,8023,2021-01-15 20:55:15,RT @AP_84q: I’m #NotThrowingAwayMyShot! A big thank you to all the healthcare workers that have been on the front lines fighting the pandem…,0,3,True,Positive
2983,1137,1350183817202577413,ps84q,"22-45 41ST Street, Astoria","P.S. 84, Q. Steinway Elementary School, Principal: John Buffa (@Principal84Q), Assistant Principal: Dominic Armano (@AP_84Q) | Follow us on Instagram: @PS_84q",2014-11-25 02:56:16,218,2021-01-15 20:51:21,RT @AP_84q: I’m #NotThrowingAwayMyShot! A big thank you to all the healthcare workers that have been on the front lines fighting the pandem…,0,3,True,Positive
2984,1138,1350183491326111745,AP_84q,"New York, USA",Assistant Principal @PS84Q | Trustee @LI_CAB | Member of @TheNYAPE | Proud Educator | Husband | Father | Yankees Fan | #SteinwaySWAG | #SteinwaySTRONG | #Team84,2018-10-24 00:57:47,441,2021-01-15 20:50:04,I’m #NotThrowingAwayMyShot! A big thank you to all the healthcare workers that have been on the front lines fightin… https://t.co/7UjFaKdkz3,17,3,True,Positive
2985,1139,1350177297614176260,UVAHospitalists,"Charlottesville, VA",Internists striving to provide excellent care to our patients. Tweets are only for education.,2017-10-10 12:28:16,236,2021-01-15 20:25:27,"UVA Hospitalist Rebecca Kenner loves the band Wilco, and currently has the lyrics for “A Shot in the Arm” running l… https://t.co/cwCsgJvtEj",18,5,True,Positive
2986,1140,1350172581912072204,clancynewyork,,Big hard questions | Scholarly infrastructure | History of science & computing | M.A. student | Archivist | Overly helpful | Formerly collaborating @zeynep,2013-08-29 23:29:21,5453,2021-01-15 20:06:43,RT @InfamousAmit: Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/gkrqPKxnUc,0,2,True,Positive
2987,1141,1350171900769660929,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-15 20:04:00,RT @InfamousAmit: Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/gkrqPKxnUc,0,2,True,Positive
2988,1142,1350169647459479552,InfamousAmit,"New York, USA","CCM, Director of Critical Care, Bellevue Hospital. Senior Clinical Advisor (Critical Care) NYCHealth&Hosp. @NYCHealthsystem @BellevueHosp",2009-06-29 03:59:05,330,2021-01-15 19:55:03,Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/gkrqPKxnUc,8,2,True,Positive
2989,1143,1350157015046356993,Golem_of_Queens,"Queens, NY","Lyricist, The Golem of Havana, Signs of Life. Teacher, husband, dad and challah artiste.",2010-02-17 18:26:48,682,2021-01-15 19:04:51,"One down.
#nycvaxchamp https://t.co/U5FTkKhDNd",8,0,False,Positive
2990,1144,1350140317421416451,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-15 17:58:30,"RT @lacayom: The #COVID19vaccine is safe and effective. If you’re currently eligible, you can make an appointment directly online at any NY…",0,1,True,Positive
2991,1145,1350128955370729472,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-15 17:13:21,RT @lacayom: Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/uzqE8E6Mrs,0,1,True,Positive
2992,1146,1350128118602887168,lacayom,"South Ozone Park, NY","Remember life is too short,  Break the rules,   Forgive quickly, love truly, laugh uncontrollably, and never regret anything that made you smile.",2009-05-08 23:19:16,1203,2021-01-15 17:10:02,Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/uzqE8E6Mrs,3,1,True,Positive
2993,1147,1350108692054736898,ConeyIslandHosp,"Brooklyn, NY",NYC Health + Hospitals/Coney Island. Keeping communities healthy and empowering NYers to live their #HealthiestLife possible.,2014-09-12 20:14:23,2137,2021-01-15 15:52:50,RT @NYCHealthSystem: Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/QtO7t3…,0,3,True,Positive
2994,1148,1350106770207891457,NYCHealthSystem,"New York, NY","The nation’s largest public health system empowering New Yorkers to live their healthiest life. For appointments, call 1-844-NYC-4NYC. Page not monitored 24/7.",2009-08-12 16:02:33,33819,2021-01-15 15:45:12,Our Chief Nurse Executive @NCineas just got her #COVID19vaccine. Thanks for being an #NYCVaxChamp! https://t.co/QtO7t33Ieg,10,3,True,Positive
