,Unnamed: 0,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet,category
2097,765,1352485301231341570,EmptyMamma,,"37, DOR & Poor Responder. High NK cells, frequent BV. 6 years TTC. 6x IVFs, 2 transfers, 1 chem preg. #plandemic #enoughisenough #greatawakening #holdtheline",2015-12-31 08:53:03,772,2021-01-22 05:16:38,"RT @vbaileyactor: No, not antivaxx. All my kids were vaccinated. Asking questions about a brand new vaccination with a few areas of potenti…",0,95,True,Negative
2098,766,1352484732794249218,KazsClarity,"1400/800 Makeout Hill, Alabama","A Love Letter That You'll Never Get クリアウォーターナイト/// Toxic Alkilinity♡ 🛡⚔📖○○

Javist • That/Nigga",2017-08-28 23:12:31,263,2021-01-22 05:14:22,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2099,767,1352484611461423106,lisajblee,,,2011-03-19 00:31:08,181,2021-01-22 05:13:53,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2100,768,1352483640005980161,NRLclubNEWS,,#NRL related #NEWS,2011-10-20 08:10:52,2292,2021-01-22 05:10:02,NRL star Bryce Cartwright and anti-vaxx wife Shanelle split after move to Sydney https://t.co/vxti1KaRxr,0,0,False,Negative
2101,769,1352480775715889154,NOVA_1111,"South Carolina, USA",$zehira,2010-12-28 06:04:08,1640,2021-01-22 04:58:39,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2102,770,1352478280822132737,ky2sly,,"ride the wave, hum the vibe, enjoy your stay! if the shoe fits wear it, if you like the message share it💫  🌚🌝 *parody to popular belief*",2015-08-19 22:48:50,384,2021-01-22 04:48:44,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2103,771,1352473856481480704,MayaDanielleP,"Los Angeles, CA",Mom. Musician. I curse like a sailor & play with spiders. Gaming & book nerd. LA born & Raised🌴,2014-11-03 23:44:30,5806,2021-01-22 04:31:09,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2104,772,1352473818187460613,scowlyguy,"Castlegar, British Columbia",♫ ♩♩ ♫ ~ 😷 ~ ♫ ♩♩ ♫,2010-06-04 11:05:57,505,2021-01-22 04:31:00,"RT @PharmacistScott: New, from me at @ScienceBasedMed, I discussed the ""master narrative"" that the disparate voices in the #antivax movemen…",0,29,True,Negative
2105,773,1352473198990827520,browncoat5757,,"Elderly woman...born English, proud Australian and deeply admire President Trump.
Respect yourself and others.
Numpties muted 😎
gab - @RealMBrown.",2019-07-17 03:02:34,774,2021-01-22 04:28:33,#CovidHoax means economic devastation for the working person https://t.co/U44rotG2yN,0,0,False,Negative
2106,774,1352472208271171584,_Tynece,chicago,M𝕦𝕝𝕥𝕚𝕕𝕚𝕞𝕖𝕟𝕤𝕚𝕠𝕟𝕒𝕝 •C𝘰𝘮𝘮𝘶𝘯𝘪𝘵𝘺 𝘥𝘰𝘶𝘭𝘢• 𝙋𝙡𝙖𝙘𝙚𝙣𝙩𝙖 𝙀𝙣𝙘𝙖𝙥𝙨𝙪𝙡𝙖𝙩𝙞𝙤𝙣 𝙎𝙥𝙚𝙘𝙞𝙖𝙡𝙞𝙨𝙩 ➸ C𝘩𝘪𝘤𝘢𝘨o,2011-04-23 09:09:34,7375,2021-01-22 04:24:36,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2107,775,1352471790937890818,beadfiend,,,2009-04-04 16:57:09,28,2021-01-22 04:22:57,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2108,776,1352470227288809473,imlemin,♒︎ ☼ ♌︎☽ ♋︎↑,ᜎᜓᜏᜒᜐ᜔ • she/her 😃,2017-08-13 13:49:22,108,2021-01-22 04:16:44,the amount of people in these replies tryna back up being antivaxx ....................... this is like VIOLENTLY e… https://t.co/BjKxbtyT7M,2,0,False,Negative
2109,777,1352469389304594433,K2theChad,USA 🇺🇸,Repent and believe in the Gospel,2012-04-24 06:35:56,349,2021-01-22 04:13:24,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2110,778,1352468660623826947,WyattCollins2,,I care about making the world a better place for my loved ones and society.,2012-08-24 00:52:21,231,2021-01-22 04:10:31,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2111,779,1352468193990881283,MyEmpathy4U,United States,"She💁‍🌿VeganLiveLetLive🐄♡🩸🌏🕊🤞♡🧘‍♀️📿🕉♡AntiGuns ♡Character🙏 ♡AllFaiths➡God♡😷〰️Nothing to lose, slight inconv but👍🔜 life+economy♡covidiot FAQ answered",2019-08-07 03:40:50,146,2021-01-22 04:08:39,"@thenutritiontea @RN4Equality If our #covidiots aka #AntiMaskers #Antivaxxers gave ""US"" a chance to use our time, e… https://t.co/klyaLIuLKz",1,0,False,Negative
2112,780,1352467394699079682,LulUrmom,She/Her,"| Pfp made with the Picrew in my bio | Minor | POC | Pokemoniscoolngl on Twitch |
#flocktwt #mcyttwt #amigopstwt #ashtwt #valkyraetwt #corpsetwt",2020-10-27 14:37:51,274,2021-01-22 04:05:29,@a6doff ur gonna get cancelled by antivaxx moms,3,0,False,Negative
2113,781,1352461923783233539,Corporate_King,United States of Corruption,Subject To No Earthly Authority. #ProfitsOverPeople #MoneyIsSpeech #IgnoranceIsBliss #WarIsPeace #VoteBlueNoMatterWho #VoteRedToSaveAmerica #Duopoly2020 #MaskUp,2013-11-04 01:27:20,384,2021-01-22 03:43:44,"Watch out for those damn #antivaxxers!

#AntiVax https://t.co/d3LOopsIem",0,0,False,Negative
2114,782,1352461432563118080,HeidiAdam44,Oakville ,"whenever fear is present, logic is lost
#endlockdown #antilockdown",2018-04-14 17:12:40,50,2021-01-22 03:41:47,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2115,783,1352460430069780480,AmandaL005,"Melbourne, Victoria","Social Justice, Vegan, Admirer of all who strive to be authentic and be comfortable in your own self.",2016-11-09 10:10:03,53,2021-01-22 03:37:48,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2116,784,1352459735992299521,Ken_Bunnie,,🥀,2011-07-06 22:16:42,255,2021-01-22 03:35:03,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2117,785,1352457933213282309,GetMyGist,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",2011-05-28 03:43:08,998,2021-01-22 03:27:53,"RT @GetMyGist: @PeterHotez @unfoundation Vaccine rates are great most of #USA: #Texas 97%, #California 97%, #Oregon exemptions 0.1%, ~95% c…",0,5,True,Negative
2118,786,1352456605577736193,SIMON32445788,,"Engineer. I keep design engineers in a job😉Ex RN Chief Stoker, 22 years service.",2019-06-28 23:12:10,3122,2021-01-22 03:22:36,"RT @crisps2014: @mariannaspring @SuzanneEvans1 I would like some clarity on what you mean by antivaxx content?
Should people be allowed to…",0,6,True,Negative
2119,787,1352456281190146049,ShowUsYrTweets,,"US/Aussie Citizen, Resister, #FuckTrump
Sick of the world looking like 1984
Will engage in genuine debate, will block conspiracy touting trolls.",2016-04-01 08:54:04,367,2021-01-22 03:21:19,RT @natecochrane: How many of those who denied the loudest that #COVID19 was a threat will now scream the loudest that they may have to wai…,0,2,True,Negative
2120,788,1352455746357764101,KStalou,Greater Manchester,"🎶Like a bird in a cage, trying to fly away
Is this the price that we have to pay?
Overflowing with rage, yet we still obey
'Cause we're asleep in a hurricane🎶",2018-04-24 23:11:54,358,2021-01-22 03:19:12,"RT @vbaileyactor: No, not antivaxx. All my kids were vaccinated. Asking questions about a brand new vaccination with a few areas of potenti…",0,95,True,Negative
2121,789,1352455116306092033,FormerAntivax,The Great White North. ,"I used to think vaccines were harmful. Now I know that #VaccinesSaveLives. Wife, mom, nursing student, and aspiring pragmatist. #VaccinesDontCauseAutism",2020-05-04 20:49:10,447,2021-01-22 03:16:41,@PeterHotez Vaccines didnt cause my sons autism either. He wasnt vaccinated. @PeterHotez This is what #antivax cult… https://t.co/PDSiJNfxMK,2,0,False,Negative
2122,790,1352454350795198464,jboyded,,"Educator, Writer, Coach, story-teller, facilitator, advocate,publisher, author, political junkie, deeply concerned human. https://t.co/xr2oHhL9L6",2010-08-06 09:49:26,3021,2021-01-22 03:13:39,RT @natecochrane: How many of those who denied the loudest that #COVID19 was a threat will now scream the loudest that they may have to wai…,0,2,True,Negative
2123,791,1352454216040673285,natecochrane,"Luna, Aitken Basin","""Ex astris ad mortem"". I acknowledge traditional custodians of country, their connections to land, sea & community & pay respect to their elders past & present.",2008-11-28 22:39:28,9798,2021-01-22 03:13:07,How many of those who denied the loudest that #COVID19 was a threat will now scream the loudest that they may have… https://t.co/1gGf5AxfNo,2,2,True,Negative
2124,792,1352451915703959561,alejandrortiz77,"Brooklyn, NY",Researcher | Data Miner | Data Wrangler | Data Analyst | Knowledge and Insight Generator,2009-07-08 14:54:20,1346,2021-01-22 03:03:58,"RT @mariannaspring: There are growing concerns about the impact of antivaxx content on communities across the U.K.

Slick videos featuring…",0,100,True,Negative
2125,793,1352451604541296644,LeesaKlich,"Waterloo Region, ON, Canada","Health writer - Blogging expert - Research nerd. MSc Biomed Tox & Nutr. Born at 328 ppm CO2.
#HealthWriter #Blogger #SciComm #ContentMarketing #SEO @reatsearch",2014-01-18 12:31:19,2409,2021-01-22 03:02:44,"RT @mariannaspring: There are growing concerns about the impact of antivaxx content on communities across the U.K.

Slick videos featuring…",0,100,True,Negative
2126,794,1352450899654934530,Britten805,Tennessee ,,2015-09-01 02:26:54,1,2021-01-22 02:59:56,Gotta love a country where folks stand up and tell the truth and they get absolutely slaughtered.  What a shit worl… https://t.co/nmunR4gtuj,0,0,False,Negative
2127,795,1352449894225764356,ECandella,,"#epicsketches Custom “Doodles” commercial real estate professional, attorney",2012-12-26 16:16:48,198,2021-01-22 02:55:56,@discangirl @ritamollerpalma @NyProtect @HPVSideEffects #RhetoricalRita and the TRUTH - now that’s hysterical ! Mul… https://t.co/HpSKgKQAdK,0,0,False,Negative
2128,796,1352446650405552130,danny3xeer,,Return to the beginning,2018-07-27 05:58:40,180,2021-01-22 02:43:03,"Personally a king of the hill reboot/continuation during the trump administration would be terrible.
I don't want t… https://t.co/um7U4YJ2be",0,0,False,Negative
2129,797,1352446456464961537,lunarspacequeen,♓︎♒︎♋︎,"IN(T/F)J || nonsense, astrology, and tarot || we’re all a collection of data looking for patterns || 20 || she/her",2015-06-02 00:11:59,2130,2021-01-22 02:42:17,i- i just learned the lead singer from my favorite band in middle school is antivaxx.... disappointed but not surprised,2,0,False,Negative
2130,798,1352444345660502018,tinamrdh,,,2009-12-18 05:22:02,578,2021-01-22 02:33:53,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2131,799,1352441750720290823,0lgarabinovich,Uk,"Essex girl, mum,100% in love, met my man on twitter. Member of EEP drama society. Not a covid denier or an antivaxer, but do believe in free speech.",2020-03-02 23:34:14,565,2021-01-22 02:23:35,"RT @vbaileyactor: No, not antivaxx. All my kids were vaccinated. Asking questions about a brand new vaccination with a few areas of potenti…",0,95,True,Negative
2132,800,1352440898525798401,_gemgoddess,MiiiPurpose ,A Walking Blessing. Following my own lead. Exclusively in my own lane. Standing Tall &proud. Healthy Wealthy Energy 👁 -self to self LP7 Holistic🌱Taj’s Mama🧡,2016-11-24 22:51:15,865,2021-01-22 02:20:12,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2133,801,1352437280867233798,ameerasteward,,Fashion Journalist/ Writer Instagram:AmeeraOnTheWall | Email: ameera.steward1@gmail.com,2010-06-03 12:24:37,549,2021-01-22 02:05:49,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2134,802,1352435988317003778,AmyaaaaM,"Atlanta, GA",Magical. Intuitive Reader. 10:10. Link below to book an intuitive/tarot reading. Feel free to dm any questions💛🌻IG:_amyaaaaaaaa,2019-08-14 02:00:42,663,2021-01-22 02:00:41,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2135,803,1352435546136727554,BridgesXDivide,"New York, NY","A research and outreach project based on understanding, interacting with, and confronting the beliefs that perceive vaccines as inherently threatening.",2017-03-18 15:40:43,41,2021-01-22 01:58:55,"This sense of accountability, morality and guidance from former extremists is why I work to #deradicalize… https://t.co/RE28rib3AP",0,0,False,Negative
2136,804,1352435294524551171,uiscefernandes,,"I'm with WikiLeaks
#FreeJulianAssange",2019-04-25 05:41:10,382,2021-01-22 01:57:55,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2137,805,1352434749042794497,nonlinear,"Brooklyn, NY",the anagram of my name is anarchist fool,2007-01-09 15:49:13,2011,2021-01-22 01:55:45,"@nolewyno8 @ggreenwald Wait you’re an antivaxx baby troll.

Jesus, the company. https://t.co/A0aX7p9J5F",0,0,False,Negative
2138,806,1352433878678392834,AnnaRoane5,,"Pro-God, Pro-Trump, ED RN, DOM Candidate",2020-11-07 15:09:12,90,2021-01-22 01:52:18,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2139,807,1352433760508194818,agentstarmoon,"Puerto Rico, USA",eight | 🇵🇷| animation student | 18yo 🍼 | art: meh | he/they| trans masc GNC |Bisexual | I like drawing feminine men| afro Latin’s 👋🏽✊🏽| please be kind 💕✨,2019-08-14 01:07:34,923,2021-01-22 01:51:50,I sound like I’m antivaxx plz...,0,0,False,Negative
2140,808,1352432552095715330,climate_fact,,"Free thinker, not afraid to call out bullsh*t when I see it, MAGA!!, Patriot.",2020-04-15 23:24:11,81,2021-01-22 01:47:02,RT @PeterWa45265143: New POTUS Biden is biding his time to reveal that he is a lizardman!!!!! #lizardpeople #Potus46 #covidhoax #climatecha…,0,1,True,Negative
2141,809,1352432363209453568,PeterWa45265143,Balls Falls,I like to go on vacays,2018-06-17 20:40:31,11,2021-01-22 01:46:17,New POTUS Biden is biding his time to reveal that he is a lizardman!!!!! #lizardpeople #Potus46 #covidhoax… https://t.co/q4Jn9IV2zI,0,1,True,Negative
2142,810,1352432106715181059,oliviaxdope,Atlantis,Think for yourself while it’s still legal 👁.........CBD 🔌 Herbal tea | Yoni Steams | Herbal Smoke Blends 🌱 #BLM,2017-01-21 03:05:52,525,2021-01-22 01:45:15,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2143,811,1352431106528833542,William4freedom,,"Wake the F*@K up world
Every race has bad apples, every religion has extremists! Elites trying create a divide they only benefit from
Fact: We are 1 Race: HUMAN",2020-05-10 23:31:47,27,2021-01-22 01:41:17,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2144,812,1352430688658710528,queenofmaybe_1,,,2016-04-07 08:26:27,156,2021-01-22 01:39:37,"RT @vbaileyactor: No, not antivaxx. All my kids were vaccinated. Asking questions about a brand new vaccination with a few areas of potenti…",0,95,True,Negative
2145,813,1352429329087668226,SWeeT_CaKes1117,,LIVING MY LIFE WITH NO REGRETS. .| 28 YEARS YOUNG| Boy Mom 💙| nursing student 👩🏽‍⚕️🩺,2009-06-04 21:19:09,1311,2021-01-22 01:34:13,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2146,814,1352428092564926468,thirdeyemama_,,☉☽,2011-07-20 16:24:24,497,2021-01-22 01:29:18,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2147,815,1352427569656823811,Kathy73921688,,,2019-03-20 16:47:04,593,2021-01-22 01:27:14,RT @subvoyeur: @Melanie_Paradis @erinotoole @MichelleRempel Your base is antivaxx so what’s the issue?,0,3,True,Negative
2148,816,1352426892444528641,Thebrownmystic,"Atlanta, GA",🛋Emotional Intelligence Coach       📖Writer                                                     🧘🏾‍♀️Wellness Enthusiast,2020-03-10 17:41:51,706,2021-01-22 01:24:32,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2149,817,1352425714679742466,flowsie_,"Florida, USA",WATER YOUR GARDEN,2018-09-30 01:28:54,243,2021-01-22 01:19:51,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2150,818,1352425622463795200,polly_galway,"Galway, Ireland","Tweeting Covid19 and chronic pain research esp. CRPS, Fibro and TN. A lawyer by trade: used to reading medical and legal literature and interested in politics.",2011-07-21 21:03:55,809,2021-01-22 01:19:29,"When you try to hide the #truth or cover it up people stop believing
you. This is a gift to #antivaxxers… https://t.co/RmkLxDQM3r",0,0,False,Negative
2151,819,1352425539743715332,TreasaMalarky,"Dublin, Ireland",,2015-09-30 20:35:57,256,2021-01-22 01:19:10,"@Agenda212020 I agree with Sharon @Shaztwirl. Btw, is there any evidence that he received the vaccine at all, let a… https://t.co/0qn4Sc0RFF",2,0,False,Negative
2152,820,1352425170028294146,Tintie4,,"words to live by: “If your mind dislike anything, obey it.”Horatio to Hamlet.",2014-01-24 03:50:53,2995,2021-01-22 01:17:42,RT @subvoyeur: @Melanie_Paradis @erinotoole @MichelleRempel Your base is antivaxx so what’s the issue?,0,3,True,Negative
2153,821,1352424630368264196,ukdhracer,Outer space,"racer of two wheels, fanatical fan of mx, sx, f1 and motogp.",2014-03-09 09:52:20,65,2021-01-22 01:15:33,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2154,822,1352423119777103872,crisps2014,Uk,"Just looking for the truth. Not sure I will find it on social media!
For some reason twitter randoms who throw insults think I'm a man! I'm  not!",2020-11-06 13:17:51,144,2021-01-22 01:09:33,"RT @vbaileyactor: No, not antivaxx. All my kids were vaccinated. Asking questions about a brand new vaccination with a few areas of potenti…",0,95,True,Negative
2155,823,1352421425127321612,PaddyConway5,Boyne Valley,"Loyalty to Truth/Truth to Power.


""I detest what you have to say but I will defend to the death your right to say it."" -

Tóg a bóg é.",2020-09-05 12:27:05,76,2021-01-22 01:02:49,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2156,824,1352420467882270720,KarinaMowinckel,,"Norwegian woman who wants to share information about what is going on. Patriot. Loves nature, animals, freedom of speech.",2018-03-20 13:42:00,747,2021-01-22 00:59:00,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2157,825,1352420432591409154,pidgeyoats,Liverpool,,2019-07-21 21:21:43,324,2021-01-22 00:58:52,"RT @vbaileyactor: No, not antivaxx. All my kids were vaccinated. Asking questions about a brand new vaccination with a few areas of potenti…",0,95,True,Negative
2158,826,1352419694259572736,avella_felix,Earth's Key🌎🌌🛸,"just ride the wave🌊 no matter the length...
last of the 80s baby! proARAWAK&INDIGENOUS BLACK ✊🏾. trust nothing you sea but everything you FEel in this realm.",2017-10-11 08:48:03,1590,2021-01-22 00:55:56,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2159,827,1352419687989207042,hollowornate,Teku Benga,"Freelance whelkherd and jobbing shaman.
🇪🇺
Expect whimsy. And swearing.

Non-nutritionist and inventor of the Chicken, Kale, & Mint Cake Diet.",2012-02-25 05:27:33,941,2021-01-22 00:55:55,"RT @mariannaspring: There are growing concerns about the impact of antivaxx content on communities across the U.K.

Slick videos featuring…",0,100,True,Negative
2160,828,1352419276213411841,FlamingKaty1,,"Feminist, Childfree, Vaper, Gardener and Low Carber. Seeker of truth.",2009-12-04 00:25:35,1159,2021-01-22 00:54:16,"RT @mariannaspring: There are growing concerns about the impact of antivaxx content on communities across the U.K.

Slick videos featuring…",0,100,True,Negative
2161,829,1352418261145710592,KevlarHannah,,"Restaurateur, Publican, Scottish, #unionist #conservative #supportlocal #buybritish #greenviews #realist 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇬🇧 🇳🇱 🌍",2013-02-24 11:19:03,1034,2021-01-22 00:50:14,"“I’m not ‘aving no vaccine 💉 pumped into my body, gawd know’s what’s in it. Innit?”

#vaccine #antivax #antivaxxer… https://t.co/9C2N9uAk4F",1,0,False,Negative
2162,830,1352416581976993793,Distelvink20,,Je bio toevoegen,2013-07-25 15:21:38,135,2021-01-22 00:43:34,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2163,831,1352416122457501700,anewworldnormal,,This is the dawn of A New World Normal. Resist or die complying.,2020-07-25 00:38:40,15,2021-01-22 00:41:44,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2164,832,1352415761151700994,JasnaBadzak,,"Serious cardiac patient - UKIP caused, MD, BSc (Hons), MBA graduate, author 'Unusual Fascist Hunter -Exposing UKIP dirty secrets', won case against UKIP",2010-01-14 13:59:39,2385,2021-01-22 00:40:18,I know I know there was special #Inauguration2021 day but I managed to convince my hypochondriac #antivax mother to… https://t.co/lWX5ncxgYi,8,0,False,Negative
2165,833,1352415296502435842,GEMINiTwin2wist,"Green Valley Lake, CA",“Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government.”-Aldous Huxley  #Libertarian #Nibiru #DEWs,2013-08-15 18:46:56,270,2021-01-22 00:38:28,"RT @docdoug45: #Covid19 #CovidHoax #Plandemic #VaccineInjury #VaccineDeaths #Agenda21 #Agenda2030 #Scamdemic #TheGreatReset #NWO 
55 People…",0,1,True,Negative
2166,834,1352414231258304512,captnofthesspjm,pacific northwest,i want jimin to rule the world and step on the necks of those who snub him // rian. (they/them) bts saved my 2020. min yoongi is my forever bias.,2008-12-07 11:03:15,464,2021-01-22 00:34:14,"@hllangel oh wait, i believe that’s already an antivaxx argument",0,0,False,Negative
2167,835,1352413530096627718,DianeRoscoe2,"Blundellsands, Liverpool","Labour Cllr for Blundellsands, campaign coordinator Sefton Central.
Socialist. Former teacher. NEU and UNITE member 
All views my own
RT is not endorsement",2012-04-30 22:13:18,902,2021-01-22 00:31:26,"RT @mariannaspring: There are growing concerns about the impact of antivaxx content on communities across the U.K.

Slick videos featuring…",0,100,True,Negative
2168,836,1352412954956881920,LiMuuria,Al Maghrib Al Aqsa ,"🇲🇦🌹🧜🏽‍♀️ 𝖆 𝖙𝖆𝖑𝖊 𝖔𝖋 𝖑𝖔𝖛𝖊, 𝖕𝖆𝖘𝖘𝖎𝖔𝖓, 𝖒𝖞𝖘𝖙𝖊𝖗𝖞, 𝖆𝖓𝖉 𝖘𝖕𝖎𝖗𝖎𝖙𝖚𝖆𝖑𝖎𝖙𝖞 //🧘🏽‍♀️Yoga 🔮 Tarot 🪐 Astrology // ♉︎♎︎♏︎",2018-07-31 21:46:05,87,2021-01-22 00:29:09,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
2169,837,1352412926859071488,GEMINiTwin2wist,"Green Valley Lake, CA",“Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government.”-Aldous Huxley  #Libertarian #Nibiru #DEWs,2013-08-15 18:46:56,270,2021-01-22 00:29:03,"RT @docdoug45: #Covid19 #CovidHoax #Plandemic #VaccineInjury #VaccineDeaths #Agenda21 #Agenda2030 #Sterilization #Depopulation 
Coronavirus…",0,1,True,Negative
2170,838,1352412737914105856,melissaemw,Australia,#2014yearOfTheVegan @avegansmiles,2011-03-02 06:28:30,32,2021-01-22 00:28:17,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2171,839,1352412645782122505,tidwell_don,"Albany,Texas",,2015-10-11 21:51:47,213,2021-01-22 00:27:56,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2172,840,1352412438361231361,gregory_palermo,"Boston, MA","@english_nu PhD candidate relandscaping citation analytics. DH & data/disciplinary rhetoric, writing teacher, @JITPedagogy Editorial Collective. he/him",2009-05-14 01:31:30,1140,2021-01-22 00:27:06,"RT @drchingona: Now that people agree that de-platforming works, de-platform Joe Rogan. He is a known gateway to white supremacist extremis…",0,1,True,Negative
2173,841,1352412385286311937,Cari_Jean,"Mukilteo, wa","Pretty sure I’m a dead cyclist since being hit by dd in February, just trying to navigate this strange new “reality” I’ve emerged in.",2010-06-29 03:02:05,80,2021-01-22 00:26:53,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2174,842,1352412112413405184,mpmoconnor,"Angleterre, Royaume-Uni","Interests in EU affairs, international development, emerging technologies and Russia. RT ≠ endorsement.",2017-06-09 09:28:11,316,2021-01-22 00:25:48,"RT @mariannaspring: There are growing concerns about the impact of antivaxx content on communities across the U.K.

Slick videos featuring…",0,100,True,Negative
2175,843,1352411501450072065,Dinner4Cucks,"Washington, DC",Just like a bad movie.,2017-02-04 20:37:33,1260,2021-01-22 00:23:23,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
2176,844,1352411438791483394,walsh_maw19622,,Liberal,2015-04-15 22:13:50,177,2021-01-22 00:23:08,"RT @mariannaspring: There are growing concerns about the impact of antivaxx content on communities across the U.K.

Slick videos featuring…",0,100,True,Negative
