,Unnamed: 0,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet,category
3019,1129,1361362119451639808,jaynya13,#MakeUSAForeverProgressive ,"#FDRLBJJFK playbook 4 Dems FBR💯 Diversity is our strength Unity is our Power 🏳️‍🌈🇺🇸🇨🇵🇯🇲🇭🇹 Lead not by example of power, but by power of our example",2009-11-13 17:01:26,9972,2021-02-15 17:09:56,@StandForBetter We need FDResque passion &amp; power to force #FascistGOP back to the fringe #BidenHarris 8 yr term is… https://t.co/0vodXwpdkM,1,0,False,Positive
3020,1130,1361360107540533259,juddwendy,,"Mom of four, believes in treating others as you want to be treated, and thankful for those who do the right thing!",2009-05-03 00:29:21,790,2021-02-15 17:01:57,"RT @RepDebDingell: This is not a red state or blue state issue, it’s impacting most states regardless of the state leadership’s political a…",0,9,True,Positive
3021,1131,1361357329799725056,Robin_Volpi,"Chicago, IL",,2009-04-29 07:43:02,4117,2021-02-15 16:50:54,"RT @RepDebDingell: In the previous administration, state &amp; local governments led nearly all efforts to #CrushCOVID, with little assistance…",0,14,True,Positive
3022,1132,1361356761387720705,Jeremy13605986,,,2019-10-07 22:02:05,273,2021-02-15 16:48:39,"RT @RepDebDingell: In the previous administration, state &amp; local governments led nearly all efforts to #CrushCOVID, with little assistance…",0,14,True,Positive
3023,1133,1361356445363671049,jaimesommers,"Washington, D.C.",Inside the Beltway. Opinions are just that. byedon,2009-02-13 02:50:54,25,2021-02-15 16:47:24,"RT @RepDebDingell: This is not a red state or blue state issue, it’s impacting most states regardless of the state leadership’s political a…",0,9,True,Positive
3024,1134,1361356377327869962,StillQuimosabe,Texas Hill Country,We resisted. We persisted. We won.,2008-08-28 03:47:05,2061,2021-02-15 16:47:07,"RT @RepDebDingell: In the previous administration, state &amp; local governments led nearly all efforts to #CrushCOVID, with little assistance…",0,14,True,Positive
3025,1135,1361355903019147270,NowThatsMlady,"Chicago, IL",📚💻📝🖋🗽💙❤️🚨 🏒 🐘🌊🅰️🐻📙📘,2009-01-28 07:14:49,658,2021-02-15 16:45:14,"RT @RepDebDingell: In the previous administration, state &amp; local governments led nearly all efforts to #CrushCOVID, with little assistance…",0,14,True,Positive
3026,1136,1361355382501728256,HollieJoyJoy,,everything matters.I’m genx #KamalaHarrisVP #VoteBlue #waterislife #neveragain #keepfamiliestogether #SaveTimeless,2014-11-02 02:13:25,2619,2021-02-15 16:43:10,"RT @RepDebDingell: In the previous administration, state &amp; local governments led nearly all efforts to #CrushCOVID, with little assistance…",0,14,True,Positive
3027,1137,1361355242466541570,lizditz,"San Mateo County, California","Dyslexia consultant, autism advocate, and blogger. See https://t.co/QHGkBIKInd for autism advocacy. Pronouns: she/her",2007-04-17 01:16:54,9416,2021-02-15 16:42:37,"RT @RepDebDingell: This is not a red state or blue state issue, it’s impacting most states regardless of the state leadership’s political a…",0,9,True,Positive
3028,1138,1361355214406623232,lizditz,"San Mateo County, California","Dyslexia consultant, autism advocate, and blogger. See https://t.co/QHGkBIKInd for autism advocacy. Pronouns: she/her",2007-04-17 01:16:54,9416,2021-02-15 16:42:30,"RT @RepDebDingell: In the previous administration, state &amp; local governments led nearly all efforts to #CrushCOVID, with little assistance…",0,14,True,Positive
3029,1139,1361354959443423238,All435Reps,,Collecting and retweeting tweets by all members of the US House of Representatives. Archived at: https://t.co/pr8ZcQwGNu,2019-05-03 22:54:54,3892,2021-02-15 16:41:29,"RT @RepDebDingell: In the previous administration, state &amp; local governments led nearly all efforts to #CrushCOVID, with little assistance…",0,14,True,Positive
3030,1140,1361354938266361858,RepDebDingell,"Washington, DC","Proudly serving the people of Michigan's 12th Congressional District.
http://t.co/e7qwdRk0zg
http://t.co/q9q7Jj0s26",2015-01-09 19:15:50,98080,2021-02-15 16:41:24,"This is not a red state or blue state issue, it’s impacting most states regardless of the state leadership’s politi… https://t.co/M3d49BA0A4",21,9,True,Positive
3031,1141,1361354937075200003,RepDebDingell,"Washington, DC","Proudly serving the people of Michigan's 12th Congressional District.
http://t.co/e7qwdRk0zg
http://t.co/q9q7Jj0s26",2015-01-09 19:15:50,98080,2021-02-15 16:41:24,"In the previous administration, state &amp; local governments led nearly all efforts to #CrushCOVID, with little assist… https://t.co/cUzSTU3vwo",20,14,True,Positive
3032,1142,1361341043216646145,BradMBradford,"Toronto, Ontario",Optimist. Urban Planner. Community Builder. City Councillor for #Ward19 Beaches - East York (#BEY). Instagram: @bradfordgrams,2010-10-25 17:11:40,7038,2021-02-15 15:46:11,@jembradshaw @moore_oliver Congrats @jembradshaw - enjoy the tour through Sufferlandria! Maybe you and… https://t.co/1GoxnAVvdh,2,0,False,Positive
3033,1143,1361338267099095046,drjabra,"Toronto, Ontario","Chief of Medicine; Patient Safety, Smoking Cessation & Choosing Wisely Champion, @MGHToronto. Support quality improvement at MGH https://t.co/Wzk4a2eayb",2015-04-04 21:10:13,241,2021-02-15 15:35:09,"RT @MGHFoundation: Register today and join MGH Foundation and @Toronto_Hustle on March 12, 2021 at 6 PM EST for CRUSH COVID: Ride for Mind,…",0,7,True,Positive
3034,1144,1361328077666713602,georgorama,"Toronto, Ontario",Claude in Come From Away Toronto. Singer for The Rowdymen. Keynote speaker Insta:@gmass67 @the_rowdymen,2009-04-05 23:49:23,1551,2021-02-15 14:54:40,@CMOH_NL @VOCMOpenline @allanhawco @EddieSheerr I’m with you @CMOH_NL! #holdfastnl #GetTheApp #holdfastcanada… https://t.co/GhDEg2aLSN,2,0,False,Positive
3035,1145,1361266808133574656,MaxLifeIns,Gurgaon,The official handle of Max Life Insurance.,2012-07-11 09:10:00,31526,2021-02-15 10:51:12,"Another testament to our Growth Mindset!!

Max Life Insurance’s ‘𝗜𝗻𝗶𝘁𝗶𝗮𝘁𝗶𝘃𝗲𝘀 𝘂𝗻𝗱𝗲𝗿 𝗖𝗼𝗻𝗻𝗲𝗰𝘁, 𝗖𝗼𝗻𝘃𝗶𝗰𝘁𝗶𝗼𝗻, 𝗖𝗼𝗻𝗳𝗶𝗱𝗲𝗻𝗰𝗲… https://t.co/K2bld47C3t",5,1,True,Positive
3036,1146,1361165101831716864,jimmyweeks,"Connecticut, USA","Health IT, ePatient, father, grandfather, Ex-Fire Captain and glass half full. Tweets are my own.",2008-11-04 02:10:34,2604,2021-02-15 04:07:04,L♥️ve is in the air. Strong work @TomBalcezakMD. Great story. #payitforward #CrushCovid #HappyValentinesDay2021 https://t.co/rg3cqu0Mhv,1,0,False,Positive
3037,1147,1361114323901419521,thegraindoctor,"Providence, Rhode Island, USA","MD = “Making Dust.” Woodworking, making, general silliness. Most active on IG: https://t.co/HDwBiLH8k1 YouTube https://t.co/KqrTcaITNj",2016-01-13 22:11:35,283,2021-02-15 00:45:17,"I walked in the doctor’s lounge the other day, and they had a new one of those @SharperImage massage chairs, comple… https://t.co/tPkdVAna3E",0,0,False,Positive
3038,1148,1361112238837399559,rebbainer,,News producer 📺 Coffee Drinker ☕️WTNH ➡️DC➡️WCVB,2011-01-18 00:06:12,606,2021-02-15 00:37:00,"If Nana can do it, you can do it! #CrushCovid There is no better Valentines gift than this! ❤️ https://t.co/lhNApYesEY",2,0,False,Positive
3039,1149,1361062711119986691,thebikebrigade,Canada,We are a volunteer initiative dedicated to safely providing & delivering supplies to folks disproportionately affected by the COVID-19 pandemic.,2020-05-02 22:11:30,676,2021-02-14 21:20:12,"RT @RyShissler: Mental healthcare is in serious need of attention, especially since the pandemic began. Help me #CrushCovid and donate now.…",0,2,True,Positive
3040,1150,1361062613375942658,TheBikingLawyer,"Toronto, Canada","Cycling/Anti-Racist Lawyer & Activist for Injured People, Survivors of Sexual Assault & Police Violence. Free legal advice 647-725-7751",2010-11-22 02:11:50,3712,2021-02-14 21:19:49,"RT @RyShissler: Mental healthcare is in serious need of attention, especially since the pandemic began. Help me #CrushCovid and donate now.…",0,2,True,Positive
3041,1151,1361029751465521153,RyShissler,,"@CycleToronto Communications Lead, 
Active Transportation & Mental Health",2020-01-09 00:28:58,141,2021-02-14 19:09:14,"Mental healthcare is in serious need of attention, especially since the pandemic began. Help me #CrushCovid and don… https://t.co/eiRPAPZLsh",6,2,True,Positive
3042,1152,1360952822087487495,BuildUpRDNs,United States,"Encourage #RDs #RD2B to #stand4science  🔍 Managed by RDs( US,UK & Spain).Edgy memes. Won't tolerate threats. https://t.co/rY0Ei5Aiwi",2014-04-05 21:23:40,8992,2021-02-14 14:03:32,#ThisIsOurShot @ThisIsOurShot #dietitians #CrushCovid getting vaccinated https://t.co/whYUnQ8ltK,0,0,False,Positive
3043,1153,1360931744598421508,BillyLinehan,Ireland,"Adviser for Small Business #mentor @Celtar_Advisers | contrib @Irish_TechNews | @StartupBallymun #startups #SMEs #biodiversity 🌱♻️ &🌐🌍
🌍view",2009-06-15 13:12:52,2501,2021-02-14 12:39:47,"RT @CiaraHendTCD: economically, medically, socially and emotionally. By aiming to #CrushCovid with both lockdown and inward restriction we…",0,2,True,Positive
3044,1154,1360893992829870082,NoonanJoe,Cork,Solicitor. Partner in Noonan Linehan Carroll Coffey LLP. (I don't give legal advice here.),2009-07-27 22:09:35,4387,2021-02-14 10:09:46,RT @CiaraHendTCD: and the action Gov needs to take is help them eliminate it. Listen 2 @AileenKitching @marietcasey @sinead_donohue &amp; suppo…,0,2,True,Positive
3045,1155,1360732791852392448,boitelcvshealth,"Miami, FL","VP of Tailored Offerings at CVS Health, mother, wife , dog lover, All thoughts are my own ,",2016-01-26 21:33:31,432,2021-02-13 23:29:13,RT @GloriaJCVS: Happy dancing for #COVIDVaccine launching in our stores today! 🙌🏽🥳💃🏾💉 #R31 #CVSATL #CrushCovid @DavidSanfordCVS @CVSNik @Kr…,0,2,True,Positive
3046,1156,1360707852218871818,Kristacvs,"Atlanta, GA","Mom, Wife, Daughter, Sister....AL born, ROLL TIDE!!, sports lover, family is everything!- Sr. Advisor, CVS HR Business Partner @cvshealth..All thoughts my own",2016-01-26 18:43:19,292,2021-02-13 21:50:07,"RT @NadeenDahir: So proud of this amazing team of nurses, pharmacists, managers, technicians,FS colleagues,FFL,EL and care concierge who jo…",0,2,True,Positive
3047,1157,1360683831653720072,killeen_gerry,"Cork, Republic of Ireland","AXA Research Chair in Applied Pathogen Ecology, School of Biological, Earth and Environmental Sciences, University College Cork, Ireland. Views my own.",2020-04-23 10:15:19,1594,2021-02-13 20:14:40,RT @CiaraHendTCD: and the action Gov needs to take is help them eliminate it. Listen 2 @AileenKitching @marietcasey @sinead_donohue &amp; suppo…,0,2,True,Positive
3048,1158,1360682366512070659,CiaraHendTCD,Ireland,PhD @TCD_SNM researching #Stillbirth #BabyLoss #Miscarriage #Burial #Cillíní #Grief #Culture #SciComms @ca18211 @TCDHistHum | Social Scientist | Health Science,2018-12-09 22:40:24,593,2021-02-13 20:08:51,and the action Gov needs to take is help them eliminate it. Listen 2 @AileenKitching @marietcasey @sinead_donohue &amp;… https://t.co/ozOAlFrSSV,13,2,True,Positive
3049,1159,1360676697562046465,BolgerAnnmarie,Sunny South East of Eire ,#StayHome #FrontlineHeroes #wecanbezero x Thank you each & Everyone of you ☘️🇮🇪☘️🇮🇪 Ireland,2012-10-14 19:35:36,716,2021-02-13 19:46:19,"RT @CiaraHendTCD: economically, medically, socially and emotionally. By aiming to #CrushCovid with both lockdown and inward restriction we…",0,2,True,Positive
3050,1160,1360676623448764421,CiaraHendTCD,Ireland,PhD @TCD_SNM researching #Stillbirth #BabyLoss #Miscarriage #Burial #Cillíní #Grief #Culture #SciComms @ca18211 @TCDHistHum | Social Scientist | Health Science,2018-12-09 22:40:24,593,2021-02-13 19:46:01,"economically, medically, socially and emotionally. By aiming to #CrushCovid with both lockdown and inward restricti… https://t.co/BRXxCkMl4H",8,2,True,Positive
3051,1161,1360676272263884806,Nlr51,"new haven, ct","Catalyst, partner with international higher ed creating innovative collaborations on campus and across borders. #VirtualExchange #IntlEd. My own views.",2014-05-15 12:23:30,424,2021-02-13 19:44:38,Congratulations!  Welcome to the company of 2900 tenured Black women in the USA?!  @wff_yale #BlackintheIvory… https://t.co/RXE2weusm8,2,0,False,Positive
3052,1162,1360666210082451463,maddiedawson1,Connecticut,"Bestselling author of novels with crazy families, secrets, magic, and reasonably happy endings. Like life.",2010-04-24 00:28:52,1503,2021-02-13 19:04:39,Feeling lucky! #crushcovid https://t.co/p0QCvMBzB5,0,0,False,Positive
3053,1163,1360653064164626432,jaynstein,"Denver, CO","Emergency Medicine PA, @SEMPA360 Past-President, TIME’S UP Healthcare founding member, RRCC PA Program. opinions proudly my own #FOAMed",2017-04-09 22:06:05,453,2021-02-13 18:12:24,"My wife and I are both fully vaccinated. We still won’t be traveling for spring break. 
#crushcovid",11,0,False,Positive
3054,1164,1360629288899235842,Health93104487,,"Retweet about health, dentist, hospital, clinics, covid-19, #coronavirus, mental health, vaccines",2020-10-06 15:25:52,65,2021-02-13 16:37:56,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3055,1165,1360625259033067526,HollandCooke,Block Island RI USA,"TV host, ""The Big Picture"" on RT America; media consultant @ intersection of Talk Radio+Internet; Talkers magazine; ventriloquist, ELHS68",2011-12-09 01:15:06,3473,2021-02-13 16:21:55,"#BigTech is under fire lately, but THANK YOU @Google for what you're doing to help #CrushCOVID
https://t.co/zjXAEktDvi",0,0,False,Positive
3056,1166,1360617577475543041,sandra__AF,,,2012-01-31 07:45:06,31,2021-02-13 15:51:24,"Feeling great 💪🏻 let’s crush COVID #crushcovid @yale @yalenewhavenhospital @yaleschoolofmed @ New Haven, Connecticut https://t.co/9CUw5Qm1fj",1,0,False,Positive
3057,1167,1360588637138739201,shamleaf,Elora Ontario,Irish girl living in Canada with a more than passing interest in Cycling among other things,2010-07-22 18:16:34,413,2021-02-13 13:56:24,"RT @kleanathlete: RIDE FOR MIND: 1 year ago, sponsored cycling team @toronto_hustle launched #CRUSHCOVID - a 24hr virtual cycling marathon…",0,3,True,Positive
3058,1168,1360587949256167424,CesareAustin,"Hamden, CT","Teacher, Social Studies Department Chair, Foran High School. SHU Adjunct Professor, Hamden Town Councilman",2019-03-03 18:13:57,248,2021-02-13 13:53:40,Moms 2nd dose is done. #GetVaccinated #crushcovid https://t.co/8Hia2tuWYn,17,0,False,Positive
3059,1169,1360584443338117132,87biker,,Cyclist for Toronto Hustle “Put the work in because you love doing it”,2012-09-20 11:38:07,256,2021-02-13 13:39:44,"RT @kleanathlete: RIDE FOR MIND: 1 year ago, sponsored cycling team @toronto_hustle launched #CRUSHCOVID - a 24hr virtual cycling marathon…",0,3,True,Positive
3060,1170,1360551470144229380,n29sss,"Toronto, ON",FOLLOW MY YOUTUBE CHANNEL : N29SSS l Focus & Prioritize l Commit To Consistency l Never Think IMPOSSIBLE | A Few Minutes Makes A Difference!!!,2011-04-24 23:07:57,806,2021-02-13 11:28:42,"RT @ESACanada: Outsmart your rivals in real life. Stay home if you’re sick.
Let’s crush COVID-19 together. #CrushCOVID @GovCanHealth 
https…",0,2,True,Positive
3061,1171,1360544311801167875,Radiantly19,"Wallingford, CT","Mother, Sister, Daughter /wannabe techie, sarcastic, sweet, introvert / watercolor painter, reader, mystery movie fan / Epic certified",2020-11-01 00:45:02,3,2021-02-13 11:00:16,Got my second vaccine dose Wednesday and while it knocked me for a loop for 48 hours feel so much safer. I will not… https://t.co/iXpplKK5ow,0,0,False,Positive
3062,1172,1360490790665916417,Nakhasi_MD,"Los Angeles, CA","Doc in Compton | Policy Adviser. LA County Dept of Health Services, 2nd largest public system in US. Hopkins MD | Harvard MPP.",2009-03-11 06:04:06,2204,2021-02-13 07:27:35,RT @InglesDietitian: every time I see @DrPaulOffit on @CNN I feel better. #VaccinesWork #ThisIsOurShot #CrushCovid https://t.co/L7mHZTuv8O,0,1,True,Positive
3063,1173,1360487134747004929,Nakhasi_MD,"Los Angeles, CA","Doc in Compton | Policy Adviser. LA County Dept of Health Services, 2nd largest public system in US. Hopkins MD | Harvard MPP.",2009-03-11 06:04:06,2204,2021-02-13 07:13:04,RT @drtinaphilip: No crazy-polar-vortex-winter-storm was going to keep me from getting my COVID-19 vaccine. Dose #2 done!  #vaccinated #vac…,0,3,True,Positive
3064,1174,1360447998241611777,johangreg,"Calgary, Alberta","Looking for opportunities to escape Alberta. I love sports, politics, and have Aspergers. Easily adaptable + more capable than you think. Spanish student.",2008-09-13 16:04:25,3608,2021-02-13 04:37:33,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3065,1175,1360441205356642305,ChesneyTodd,"Greenville, SC",,2020-04-26 00:58:13,24,2021-02-13 04:10:33,"RT @NadeenDahir: So proud of this amazing team of nurses, pharmacists, managers, technicians,FS colleagues,FFL,EL and care concierge who jo…",0,2,True,Positive
3066,1176,1360437466252124163,LeesaKlich,"Waterloo Region, ON, Canada","Health writer - Blogging expert - Research nerd. MSc Biomed Tox & Nutr. Born at 328 ppm CO2.
#HealthWriter #Blogger #SciComm #ContentMarketing #SEO @reatsearch",2014-01-18 12:31:19,2422,2021-02-13 03:55:42,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3067,1177,1360419570629177344,SpiraNicole,"Toronto, CANADA 🇨🇦",Nurse Practitioner- Geriatric Medicine,2016-04-27 17:18:40,541,2021-02-13 02:44:35,@sarahkbingler @jcsheppard @MGHFoundation Yaaaaaaas 👏🏼👏🏼👏🏼Will be so much fun riding for mental health. 🚴🏾 Seniors… https://t.co/IIVP59s9lr,2,0,False,Positive
3068,1178,1360418838928650240,NadeenDahir,"Charlotte, NC",family💯•Dedicated to keeping patients on their path to better health❤️•pharmacist💊•world peace✌️volunteer🤝•all tweets are my own,2020-03-10 22:15:10,38,2021-02-13 02:41:41,"So proud of this amazing team of nurses, pharmacists, managers, technicians,FS colleagues,FFL,EL and care concierge… https://t.co/6IijlTBvuv",17,2,True,Positive
3069,1179,1360417294074183682,Jeansco28817269,,"Retired gov'mnt.worker, mother and proud to be an American.",2017-05-31 23:18:34,292,2021-02-13 02:35:32,RT @RepDebDingell: The #AmericanRescuePlan is supported by most Americans because it makes strong investments in our efforts to #CrushCOVID…,0,23,True,Positive
3070,1180,1360416612399132673,TravisCMS,"Austin, TX","The Travis County Medical Society is a component society of the @texmed. TCMS has more than 3,400 physician members in the greater Austin, Texas area.",2012-01-13 22:27:59,832,2021-02-13 02:32:50,RT @drtinaphilip: No crazy-polar-vortex-winter-storm was going to keep me from getting my COVID-19 vaccine. Dose #2 done!  #vaccinated #vac…,0,3,True,Positive
3071,1181,1360414486935519232,rweingarten,"Washington, DC","AFT Prez. Teacher, Unionist. Fighting 4 children & communities, democracy & justice, public ed & healthcare as a right. Wife of @Skleinbaum. Pronouns: She/her",2011-01-31 17:30:51,110106,2021-02-13 02:24:23,RT @RepDebDingell: The #AmericanRescuePlan is supported by most Americans because it makes strong investments in our efforts to #CrushCOVID…,0,23,True,Positive
3072,1182,1360410170237603846,Toronto_Hustle,"Toronto, Ontario","#6IXSQUAD
https://t.co/qtRuwaWhuP",2016-12-14 15:59:15,487,2021-02-13 02:07:14,"RT @kleanathlete: RIDE FOR MIND: 1 year ago, sponsored cycling team @toronto_hustle launched #CRUSHCOVID - a 24hr virtual cycling marathon…",0,3,True,Positive
3073,1183,1360405226256101380,AyuSheMD,"Phoenix, AZ",#Neurologist #Neuromuscular trained @WestchesterMed @HospitalForSpecialSurgery |Mom/Wife/Wordsmith|Tweets my curiosity not always endorsement.,2021-01-22 05:51:03,17,2021-02-13 01:47:35,As #Scientists is our communication empathetic enough? under the misconception that we are winning? Behavioral vs L… https://t.co/H6NAf4kcW9,0,0,False,Positive
3074,1184,1360399046716710912,AmitJha16095574,,Amit jha,2020-11-26 06:28:30,77,2021-02-13 01:23:02,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3075,1185,1360392005684191237,kleanathlete,"Pittsburgh, PA",Powering Peak Performance Through Optimal Health | Sports Supplements Backed By Science | NSF Certified for Sport® | #TrainKlean,2012-04-12 18:26:58,2456,2021-02-13 00:55:03,"RIDE FOR MIND: 1 year ago, sponsored cycling team @toronto_hustle launched #CRUSHCOVID - a 24hr virtual cycling mar… https://t.co/cgW497B6lA",10,3,True,Positive
3076,1186,1360389982859497473,hlthiskrieger,,"Health Educator-1992 🔬wife,sister, auntie, lover of all creatures great & small. The most important words in my day...with liberty & justice for all.🇺🇸🇬🇧",2013-12-19 13:40:13,4275,2021-02-13 00:47:01,"@TheRealHoarse Friday before school vacation, sent my high school students, learning virtually, real Valentines 💌We… https://t.co/bTqAOkbLd3",5,0,False,Positive
3077,1187,1360378063511572481,AmandaGThriving,"Connecticut, USA",,2010-05-07 01:57:05,521,2021-02-12 23:59:39,"100% vaccinated against COVID-19.
🧡💉🧡
.
.
.
.
.
#covidvacccine #crushcovid #vaccinate #healthcare #crushcovid @ Wil… https://t.co/PxdiBdrkqE",0,0,False,Positive
3078,1188,1360371420799369224,mcarrx5,,,2009-07-25 18:49:27,479,2021-02-12 23:33:15,RT @MKosturkoRN: @BPTHOSP @UBridgeport @CityofBptCT @ynhhealth @YNHH @lmhospital @bptpolice @GreenHosp #CrushCOVID Vaccinate the community…,0,2,True,Positive
3079,1189,1360371264905428996,UBridgeport,"Bridgeport, CT","Home of the Purple Knights! ⚔️💜 #UBridgeport offers career-oriented undergraduate, graduate and professional degrees. Apply today! https://t.co/kaXlP5Qm6w",2009-06-05 19:22:53,3560,2021-02-12 23:32:38,RT @MKosturkoRN: @BPTHOSP @UBridgeport @CityofBptCT @ynhhealth @YNHH @lmhospital @bptpolice @GreenHosp #CrushCOVID Vaccinate the community…,0,2,True,Positive
3080,1190,1360370952408858624,drtinaphilip,"Austin, TX",Family Physician,2019-01-26 06:17:43,107,2021-02-12 23:31:24,No crazy-polar-vortex-winter-storm was going to keep me from getting my COVID-19 vaccine. Dose #2 done!… https://t.co/cwV0HILR90,15,3,True,Positive
3081,1191,1360337738084601858,BougiePeggy,,"retired cancer and palliative care nurse, avid golfer, mother of son and daughter, married to Rick Bougie, volunteer, supporter of Alzheimer Montreal,",2012-09-04 23:50:47,126,2021-02-12 21:19:25,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3082,1192,1360333489116073986,paulmyerspm,amiskwaciwâskahikan | treaty 6,"AB: 🇨🇦’s home for white supremacy, homophobia, christofascism, petrosexuality & misogyny. Led & spread by Jason Kenney & his UCP cabal. 😷 🏳️‍🌈⚛️ 🌎 he/him",2013-12-04 04:08:19,1148,2021-02-12 21:02:32,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3083,1193,1360333392445919232,Kristacvs,"Atlanta, GA","Mom, Wife, Daughter, Sister....AL born, ROLL TIDE!!, sports lover, family is everything!- Sr. Advisor, CVS HR Business Partner @cvshealth..All thoughts my own",2016-01-26 18:43:19,292,2021-02-12 21:02:09,RT @GloriaJCVS: Happy dancing for #COVIDVaccine launching in our stores today! 🙌🏽🥳💃🏾💉 #R31 #CVSATL #CrushCovid @DavidSanfordCVS @CVSNik @Kr…,0,2,True,Positive
3084,1194,1360332564314140673,YNHH,"New Haven, CT","YNHH is the 1,541-bed teaching hospital for Yale School of Medicine.",2008-11-13 16:45:27,23493,2021-02-12 20:58:51,Yes. Patients are allowed to bring one support person for their vaccine appointment if they need assistance. For mo… https://t.co/PlHH67T9XG,1,0,False,Positive
3085,1195,1360332564230246408,ynhhealth,,"CT’s leading healthcare system, consisting of Bridgeport, Greenwich, Lawrence + Memorial, Yale New Haven and Westerly hospitals, and Northeast Medical Group.",2018-09-19 14:02:16,1429,2021-02-12 20:58:51,Yes. Patients are allowed to bring one support person for their vaccine appointment if they need assistance. For mo… https://t.co/TKrvVEYznB,0,0,False,Positive
3086,1196,1360332564075003912,lmhospital,Southeastern Connecticut,"Lawrence and Memorial (L+M) is a not-for-profit, general, acute care, private hospital that has been improving the health of this region since 1912.",2010-12-30 15:10:46,922,2021-02-12 20:58:51,Yes. Patients are allowed to bring one support person for their vaccine appointment if they need assistance. For mo… https://t.co/43edJGHMqj,0,0,False,Positive
3087,1197,1360332563223568384,BPTHOSP,"Fairfield County, Connecticut",Non-profit acute care hospital. Member of Yale New Haven Health.,2008-04-23 14:52:33,7659,2021-02-12 20:58:51,Yes. Patients are allowed to bring one support person for their vaccine appointment if they need assistance. For mo… https://t.co/SH3x8eH1FT,0,0,False,Positive
3088,1198,1360332563215249408,GreenHosp,"Greenwich, CT",Greenwich Hospital is a 206-bed community hospital affiliated with the Yale New Haven Health System.,2009-03-16 18:31:44,8426,2021-02-12 20:58:51,Yes. Patients are allowed to bring one support person for their vaccine appointment if they need assistance. For mo… https://t.co/6FwsTWgLDe,0,0,False,Positive
3089,1199,1360332563185872897,westerlyhosp,,"For more than 90 years, @westerlyhosp has been providing residents of southern #RI and southeastern #CT with a full range of inpatient & outpatient services.",2017-01-10 16:36:38,47,2021-02-12 20:58:51,Yes. Patients are allowed to bring one support person for their vaccine appointment if they need assistance. For mo… https://t.co/Fs7kH0IO9M,0,0,False,Positive
3090,1200,1360330935829487616,biglakes1,"Kansas, USA",CEO Big Lakes Developmental Center,2010-02-10 17:06:47,55,2021-02-12 20:52:23,Second vaccine day at Big Lakes! #crushcovid https://t.co/mEw5ahOon4,1,0,False,Positive
3091,1201,1360329323325100032,GadflyQuebec,Canada Tiohtiak:ke,"freelance writer, editor, translator (francais-anglais) and semi-geek; omnivorous reader and news junkie lectrice omnivore bilingue",2012-02-17 15:21:11,3940,2021-02-12 20:45:59,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3092,1202,1360328049171062791,BotFemale,,"I'm a bot that retweets the hashtag #WomenWhoCode, #WomenInSTEM, #WomenInTech and #GirlsWhoCode. Created by @excurbia. Follow to support!",2020-11-15 11:25:09,525,2021-02-12 20:40:55,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3093,1203,1360328010885443589,AboMous90019457,,لا إله إلا الله محمد رسول الله,2019-08-20 13:06:01,222,2021-02-12 20:40:46,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3094,1204,1360328007399915521,KimAsbridge,"Halifax, Nova Scotia","Mother to 2 teens and a greyhound dog, hockey Mom, and blessed with an incredibly supportive partner. Rehabilitation engineer as a day job.",2015-10-16 00:48:29,10,2021-02-12 20:40:45,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3095,1205,1360327532789211137,hector_ladron,Canada,"MD, LPN, RCA, NA , International MD of BC Association Member. MCC.",2010-09-06 13:46:19,42,2021-02-12 20:38:52,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
3096,1206,1360327127984459778,KandasamyTara,,"Educator. Wife. Mother. Traveller
Change is the result of all true learning
Pronouns: she/her",2021-01-12 02:57:39,19,2021-02-12 20:37:15,RT @CPHO_Canada: Thank you to all the #WomeninSTEM in Canada and across the globe who are using innovative and groundbreaking research to h…,0,83,True,Positive
