,Unnamed: 0,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet,category
1862,797,1361352996228055042,pete_citizen,West of London.,"13th December 2019:  Oh, England,  what have you done?  what have you done?",2011-09-27 14:10:45,907,2021-02-15 16:33:41,RT @MoonFix2: Panorama identifying your enemy for you. This BBC propaganda crap attacks anyone who doesn't want to take an experimental con…,0,8,True,Negative
1863,798,1361344622061092869,ResearchBuzz,"North Cack baby, not a boss ","Obsessed with search engines, info collections, & databases since forever. News and resources covering same since 1998. Wrote a stack of books. She/her. Say hi.",2007-06-20 22:25:01,5562,2021-02-15 16:00:25,Politico: Social media hasn’t stopped anti-vaxxers. Now docs are fighting back. - https://t.co/E4wjWTqv1L… https://t.co/0xkDfsuPC4,0,0,False,Negative
1864,799,1361344331420942339,24shaz,Boop,Arthur Stengos superfan,2011-12-26 22:29:02,991,2021-02-15 15:59:15,"@ZygCurry Yes, exactly. Antivaxx grifters exploit vulnerable people (&amp; communities) &amp; people can be vulnerable in any number of ways.",0,0,False,Negative
1865,800,1361344289930833922,jspackma,,i recently decided punctuation is too much work and my texting is atrocious. RT not endorsement,2009-08-11 05:24:39,873,2021-02-15 15:59:05,"RT @thorchrs: ""Doctors bring the fight to anti-vaxxers online"" #antivaxxers 
https://t.co/fjk3N4iFlE",0,1,True,Negative
1866,801,1361344097919918084,cerumol,,"Almost relevant, even today.",2009-01-24 13:02:56,4555,2021-02-15 15:58:20,"RT @HughBoone9: In a remotely sane world, it takes 5-10 years to develop a vaccine. To roll out this experiment on care home residents at w…",0,1,True,Negative
1867,802,1361344080022757381,thorchrs,,"Biker, Dog Lover, Musician, Pilot, Proud Poppy, Retired Broadcast Professional ... 'ancestors run in my family'",2014-05-14 23:11:59,2379,2021-02-15 15:58:15,"""Doctors bring the fight to anti-vaxxers online"" #antivaxxers 
https://t.co/fjk3N4iFlE",1,1,True,Negative
1868,803,1361341860816572420,lynseybelle506,,Save our children,2019-04-30 20:59:47,702,2021-02-15 15:49:26,RT @MoonFix2: Panorama identifying your enemy for you. This BBC propaganda crap attacks anyone who doesn't want to take an experimental con…,0,8,True,Negative
1869,804,1361341197160239105,neilsimmons63,ELFLAND,"Proud British,Sick to the back teeth of this #CovidBullshit White and indifferent neither proud nor ashamed #gypsy I am what I am 🏴󠁧󠁢󠁥󠁮󠁧󠁿#AllLivesMatter",2015-03-12 08:07:15,1199,2021-02-15 15:46:48,Still waiting for the first #CovidHoax wave! https://t.co/K2nETCcwmd,0,0,False,Negative
1870,805,1361340774424608772,fatcapsanliquor,,If you don't fight everything beautiful will be taken!!!,2012-12-17 15:22:48,817,2021-02-15 15:45:07,"RT @BeeyongSison: UNCONSTITUTIONAL: As US prepares to open up after idiotic COVID lockdowns, the cabal news media is shaping the narrative…",0,2,True,Negative
1871,806,1361339503508619272,saeed4_s,United Kingdom,Free IRAN,2013-10-12 22:49:25,417,2021-02-15 15:40:04,"RT @edrormba: Playing whack-a-mole with anti-vaxxers, #Israel works to revitalize vaccine drive #antivaxx  https://t.co/T5IPL2MjPT via @tim…",0,1,True,Negative
1872,807,1361339497242263555,chinesejimi,𝙵𝙴𝙼𝙰 𝚁𝚎𝚐𝚒𝚘𝚗 🆅,"“Believe those who are seeking the truth. Doubt those who find it”   

𝔸𝕔𝕥𝕠𝕣 𝔹𝕒𝕤𝕖𝕕 ℝ𝕖𝕒𝕝𝕚𝕥𝕪 - 𝔼𝕟𝕛𝕠𝕪 𝕋𝕙𝕖 𝕊𝕙𝕠𝕨",2019-09-21 05:32:10,877,2021-02-15 15:40:03,"RT @BeeyongSison: UNCONSTITUTIONAL: As US prepares to open up after idiotic COVID lockdowns, the cabal news media is shaping the narrative…",0,2,True,Negative
1873,808,1361339219143229440,MoonFix2,Scotland,There are none more hopelessly enslaved than those who falsely believe they are free.,2021-02-03 13:49:43,1436,2021-02-15 15:38:56,Panorama identifying your enemy for you. This BBC propaganda crap attacks anyone who doesn't want to take an experi… https://t.co/0pAskOhyle,26,8,True,Negative
1874,809,1361337812986056715,edrormba,"Florida, USA","#Israel #MiddleEast
#StockMarket #Investments
Besancon University, Sorbonne Nouvelle, Pace University MBA",2011-05-14 20:43:17,11300,2021-02-15 15:33:21,"Playing whack-a-mole with anti-vaxxers, #Israel works to revitalize vaccine drive #antivaxx  https://t.co/T5IPL2MjPT via @timesofisrael",1,1,True,Negative
1875,810,1361336635053330434,bd_zihad,"Chittagong, Bangladesh","MARUF SIKDER ZIHAD 
HIGHT : 5'8
WEIGHT : 63",2020-11-16 06:06:50,0,2021-02-15 15:28:40,"RT @LogicalBearUSA: Masks or No Masks to Stop Covid-19? The Answer is Obvious if You Stop and Ask - Where Does the ""Virus"" Go with a Mask?…",0,50,True,Negative
1876,811,1361335354511523845,PatsATweetin,"for just my tweets, click ➡️","like 10 thousand spoons when all you need is a god damned aspirin.  

absolute sellout.",2011-09-24 16:53:59,12963,2021-02-15 15:23:35,@NBCNews Single digits out of how many. You realize how antivaxx this tweet is?,12,0,False,Negative
1877,812,1361333615347568644,lisalibrarian,"Urbana-Champaign, Illinois","Professor/Coord for InfoLit+Instruction, University Library & Affiliate Faculty, School of Information Sciences @ University of Illinois-Urbana",2007-06-09 04:14:27,12594,2021-02-15 15:16:40,RT @BridgesXDivide: 2/2 Kind of like looking at #ConspiracyTheorists &amp; #AntiVaxxers. Seeing them as simply needing to feel special or as un…,0,3,True,Negative
1878,813,1361332947010392064,MGreer_PR,London (Ealing) and York.,Ex PR wizard for JK Rowling. Entertainment and consumer PR. #FuturePRoof writer. Retail veteran. Forces sprog. Runs London's oldest Twitter event #EalingTweetup,2010-10-13 17:34:37,4823,2021-02-15 15:14:01,"Don't miss @BBCPanorama on BBC One tonight at 7.35pm.
#COVID19 #AntiVaxx #Disinformation https://t.co/vjWY9ke4pw",0,0,False,Negative
1879,814,1361330571675336707,NorthernUpgrade,Southbourne,"NHS Consultant in Intensive Care Medicine & Anaesthesia @UHD_NHS | HFE & Systems advocate to improving outcomes, patient experience and staff well being.",2015-03-14 17:00:06,377,2021-02-15 15:04:35,Wow! Search for ‘anti-vaxxers’ and see how much money @Twitter is making from the promotion of bad science and dang… https://t.co/unGnRo1P33,0,0,False,Negative
1880,815,1361329903686348801,BridgesXDivide,"New York, NY","I help people understand & confront the belief that vaccines, esp for Covid, are dangerous. Expert in how to talk to people who spread conspiracy theories.",2017-03-18 15:40:43,52,2021-02-15 15:01:55,2/2 Kind of like looking at #ConspiracyTheorists &amp; #AntiVaxxers. Seeing them as simply needing to feel special or a… https://t.co/R30KhV5gJw,5,3,True,Negative
1881,816,1361329731375874051,PRomanczuk,,Scientist working on #collectivebehavior in biology/biophysics and beyond...Views expressed mine and not of my employer. Re-tweets can reflect neither.#academia,2013-07-24 22:07:31,499,2021-02-15 15:01:14,"Awesone thread by @jbakcoleman on how absurd antivaxx ""arguments"" are if you just rephrasing it with food. A nice e… https://t.co/pHGMhpR7bN",5,0,False,Negative
1882,817,1361327946657587200,RajeshThind,London & West of England,"Director, Writer, Producer of Films, TV, Stage & Prose. Member of BAFTA, BECTU, WGGB, DirectorsUK. Learning to Dad. Founder @PinduGlobal StudioPindu@pm.me",2008-06-12 01:30:03,6018,2021-02-15 14:54:09,"RT @SeanLucan: How to Counter the #antivaxxers' playbook - #COVID19, etc.
https://t.co/Ojb9ovuQo6 via @CCDHate 

#VaccinesWork #VaccinesSav…",0,6,True,Negative
1883,818,1361325946800898053,Im_Tutti_Fongul,Terra,"There are four lights!!

Speak truth even upon pain of death

2020: The Great Unmasking

Coronavirus killed Influenza

Jophiel lives

#WWOFFD
#TheStealIsTreason",2015-10-25 12:34:27,557,2021-02-15 14:46:12,"RT @SylviaDeeDee: Sky News, Peta Credlin, Bolt, Kennett all distracting you with partisan nonsense, ‘the nebuliser’ lol, demanding remote q…",0,8,True,Negative
1884,819,1361325523599847427,Katyandtheboys,Yorkshire,"Fighting for #freedom nudey face first!
Rik Mayall always in my 🖤✌",2020-10-13 11:13:38,1327,2021-02-15 14:44:31,@FuryfromtheDeep I just wish those in charge would have this view. Instead they encourage people to smear anyone wh… https://t.co/5p3ij4pldC,0,0,False,Negative
1885,820,1361322720215064577,WLancsGP,NW England,General person. FRA member -brakes off brain off! Profile censored,2009-02-05 20:09:56,829,2021-02-15 14:33:23,For all the #antivax people out there. You are being mugs https://t.co/keEdDWcSv1,0,0,False,Negative
1886,821,1361322452836519938,akaelainesk,"Shepherdstown, West Virginia","Garden variety human hybridized with highly resilient strains of Michigan and Maine. Now planted in WV, with two cats in the yard.",2007-03-21 17:04:47,220,2021-02-15 14:32:19,"RT @eshap: TO: #antivaxxers #antivaxx 
FR: America &amp; Science
RE: #vaccine 

#VaccinesWork 

xoxo

Cc: @RobertKennedyJr",0,3,True,Negative
1887,822,1361320042218983432,marina282828,,We are in scary times. Be wary,2011-05-20 02:20:09,1592,2021-02-15 14:22:44,"RT @eshap: TO: #antivaxxers #antivaxx 
FR: America &amp; Science
RE: #vaccine 

#VaccinesWork 

xoxo

Cc: @RobertKennedyJr",0,3,True,Negative
1888,823,1361319473458917377,thatoneguy2440,"London, England","look, a ghost / he/him, 19 / anarchist 🏴☭",2017-01-14 19:35:54,1070,2021-02-15 14:20:29,RT @kittymraow: im antivaxx now https://t.co/vnjGTI1ZLr,0,3,True,Negative
1889,824,1361318840232259594,LilyTranarchist,"England, United Kingdom","21 Fae/Faer, She/Her, Anarchist, Trans Non-Binary; my gender was lost to Jpeg compression, Bi, Relationship Anarchist, Autistic. 

Profile pic is Omulo's picrew",2019-07-31 20:16:06,309,2021-02-15 14:17:58,RT @kittymraow: im antivaxx now https://t.co/vnjGTI1ZLr,0,3,True,Negative
1890,825,1361318417308012544,kittymraow,he/they,@keris3ne's boywife,2019-03-03 01:44:46,359,2021-02-15 14:16:17,im antivaxx now https://t.co/vnjGTI1ZLr,11,3,True,Negative
1891,826,1361317297504329735,kjhowse,"Nottingham, England",Happily Retired at Civvy Street!,2008-08-08 16:32:44,246,2021-02-15 14:11:50,"#COVID19 #vaccinecovid19 Just had first jab of Covid-19 Oxford Astrazenica vaccine, so far no side effects. I would… https://t.co/0DdkRIDpMn",0,0,False,Negative
1892,827,1361316944775950338,eshap,Tom’s Diner,agathokakological,2008-11-24 01:32:06,16265,2021-02-15 14:10:26,"TO: #antivaxxers #antivaxx 
FR: America &amp; Science
RE: #vaccine 

#VaccinesWork 

xoxo

Cc: @RobertKennedyJr https://t.co/6NJ3EPhCjC",8,3,True,Negative
1893,828,1361316814945411075,Anthorn_Kewl,"Peterborough, England",Retired; #Conservatives #BrexitFollowBack #CANZUK #Peterborough #SecondLife 🇬🇧  No DMs,2017-05-02 09:41:21,455,2021-02-15 14:09:55,@Klaatus_mate No. This is where the lunatic fringe #antivaxxers affect the stats: i.e. due to their efforts not eve… https://t.co/Wxcez8FuXS,0,0,False,Negative
1894,829,1361315595917082626,isthisab0t,"Durham, England",This is a retweet B0T   ¦    Retweets are obvsly no endorsements 👍   ¦    NATO linked think tanks take note?,2020-02-05 18:44:09,1177,2021-02-15 14:05:04,"RT @Point_of_info: This week at POI🗓️

The #PTSD impact of #coronavirus is explored.

How to tackle #antivaxxers and #conspiracytheories 'w…",0,1,True,Negative
1895,830,1361315577617211395,Point_of_info,,"POI is an opinion news site, which brings all sides of the political spectrum together to debate. This is the #futureofjournalism!",2019-07-29 12:11:54,283,2021-02-15 14:05:00,"This week at POI🗓️

The #PTSD impact of #coronavirus is explored.

How to tackle #antivaxxers and… https://t.co/KpWGP5RoPi",3,1,True,Negative
1896,831,1361315169444462592,Nonspecificporn,,"22 | Unbridled horny account that posts questionable-NSFW content and vents sometimes
expect copious fetish content (18+)
Minors will be blocked!",2019-08-09 13:12:52,78,2021-02-15 14:03:23,"@swollenribs @zhihao_hao You sound like my antivaxx dad. ""The doctor's must be wrong, as I, with my facebook degree… https://t.co/deXyonjhGw",1,0,False,Negative
1897,832,1361314509265252359,jonlansdell,Citizen of the World & UK,"Technical writer, trainer, developer. Words, code, video and terrible jokes. Views my own.",2009-04-12 17:38:46,759,2021-02-15 14:00:45,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1898,833,1361314324728459266,PolLitAPPG,,"Working to bring #PoliticalLiteracy to all young people.
Secretariat: @Shoutout_UK
Chairs: @simonfell @IainMcNicol
Vice Chairs: @CatSmithMP @twocitiesnickie",2021-02-12 12:14:47,69,2021-02-15 14:00:01,"""On Facebook, the top #antivaxx pages grew by 19% in the last yr &amp; followers of @Twitter accounts sharing #antivaxx… https://t.co/HlIrStTkE5",0,0,False,Negative
1899,834,1361312695371268101,AndroidAlly,Ohio,Apostolic Pentecostal * Patriot Party * Pro Life * Pronouns S&W/Ruger,2020-10-02 18:40:09,83,2021-02-15 13:53:33,"Being against a vaccine that was rushed, not properly tested, and not approved by FDA doesn't make you an anti-vaxx… https://t.co/yWq9iNwy1G",0,0,False,Negative
1900,835,1361308857436372995,SteveDavid845,"Manchester, United Kingdom",We don't own this Planet Stop Destroying it. Always give a Helping hand.  Bullies disgust me. Affinity with #wolves & #bees .   Love the girls & guys Below  ❤️,2014-03-27 19:20:37,20285,2021-02-15 13:38:18,"#Covid-19: How did a volunteer panel react when we showed them an #AntiVax video that #Facebook allows
to be shared… https://t.co/dhV77UIpyj",0,0,False,Negative
1901,836,1361307484435185665,cliffordslapper,London,"Pianist, producer, composer, MD, author. 
★ Work with David Bowie, Boy George, Jarvis Cocker, Holly Johnson, Lisa Stansfield, Marc Almond, Ute Lemper.",2009-01-30 15:36:09,2098,2021-02-15 13:32:50,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1902,837,1361307085481345025,thedmcalpin,"England, United Kingdom",A Stroke survivor 👍,2013-05-16 21:05:21,140,2021-02-15 13:31:15,@dlhobbins03 @airstripone84 This is why the #antivax lot are complete #nutters who are often  wearing a tin foil ha… https://t.co/K5PxqPaxBX,0,0,False,Negative
1903,838,1361306967751467013,raggydollnet,UK,Small person in a big world...literally.,2009-02-08 20:59:54,751,2021-02-15 13:30:47,"#antivaxxers talk about ""survival of the fittest"" when disputing the safety of vaccines.
In nature it's the species… https://t.co/PYe9pdr4yv",0,0,False,Negative
1904,839,1361306477156253696,redpoid,Ex-New Yorker,Mambx Italianx,2019-12-27 19:41:16,174,2021-02-15 13:28:50,Why is anyone surprised @AlexBerenson is an antivaxx conspiracy theorist? Dude was pushing “NY has reached herd imm… https://t.co/HMnzU1Bb9G,0,0,False,Negative
1905,840,1361303940688736258,pritchard_ellie,,Harp-playing synth-loving long-time ME-er and ardent supporter of the natural world.,2011-06-23 17:50:58,1668,2021-02-15 13:18:45,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1906,841,1361303876130009090,Anthorn_Kewl,"Peterborough, England",Retired; #Conservatives #BrexitFollowBack #CANZUK #Peterborough #SecondLife 🇬🇧  No DMs,2017-05-02 09:41:21,455,2021-02-15 13:18:30,@j0nhyde @rubisslippers No. I've already had it 3 weeks ago and all I experienced was a slight ache for a day. We'l… https://t.co/H7UMXOzs9R,0,0,False,Negative
1907,842,1361298080738459649,ChinemeNoke,"Wembley, UK","CEO/Founder, Unstoppable Shepreneurs/Bizpreneurship, mother, lawyer, international award-winning, multiple best selling author - serving keen success seekers.",2008-10-11 17:33:10,4508,2021-02-15 12:55:28,"The story of vaccines in America starts with an enslaved African man  
#vaccine #antivaxxers 
https://t.co/qgGPmRijxE via @voxdotcom",0,0,False,Negative
1908,843,1361296854584016897,juliecullen,"Manchester, England",Managing Editor BBC Radio 5 Live & 5 Live Sports xtra formerly @BBC6Music any views expressed are my own not those of the BBC retweets are not endorsements,2010-05-20 16:23:17,5085,2021-02-15 12:50:36,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1909,844,1361295711581720578,kpfluri,"Ontario, Canada",Canada’s premiere right-wing show! https://t.co/vYssTXkOhW… Live Episodes Mon-Tue 7-9pm EST #CoFluri,2020-05-22 14:14:01,619,2021-02-15 12:46:03,"Robert F. Kennedy Jr. silenced by #BigTech

https://t.co/OQsSmwymrB

#Politics #COVID19 #COVIDVaccine #vaccine… https://t.co/TLhEEdc9oq",0,0,False,Negative
1910,845,1361292469279858692,JLBroomes,In The Far Reaches Of My Mind,Blogger | Unintentional Comedian | Craft Beer Enthusiast 🍺 | Canadian 🇨🇦,2009-10-29 15:02:12,105,2021-02-15 12:33:10,"Hard truths about the fight against #covid19 and #antivaxx #misinformation.

#communication #VaccinesSaveLives… https://t.co/6iXODmx6VC",0,0,False,Negative
1911,846,1361292237297119234,ChrisTierney13,Manchester,"Proud follower of MCFC
Mancunian through and through
Doesn't mind a pint now and then :)",2014-02-19 02:06:11,62,2021-02-15 12:32:15,"Love how the #Vax Brigade' &amp; #AntiVax Army do battle, both showing that compassion, empathy and seeing the flip sid… https://t.co/EHOlqhmZLl",0,0,False,Negative
1912,847,1361284664011485185,mikecannytalk,,"“I don't know if God exists, but it would be better for His reputation if He didn't.” ― Jules Renard",2012-05-17 12:28:03,6015,2021-02-15 12:02:10,"RT @Rosewind2007: Roses 🌹🌹are red 
❤️
Blue are the skies 🌤
|￣￣￣￣￣￣￣￣￣￣￣￣￣|
                 I want a
             way to report…",0,26,True,Negative
1913,848,1361284503981842433,bgordski,"San Francisco, CA, United Stat","75yo, Proscience, worries: killer Asteroids, yellowstone super volcanoes(volcanic winter)&marine landslides/Tsunami hitting EC USA pro-vaccine #vaccineswork",2008-12-04 09:01:21,1858,2021-02-15 12:01:31,"RT @Rosewind2007: Roses 🌹🌹are red 
❤️
Blue are the skies 🌤
|￣￣￣￣￣￣￣￣￣￣￣￣￣|
                 I want a
             way to report…",0,26,True,Negative
1914,849,1361283992805343240,mwendling,London,Editor @BBCTrending and @BBCNews team investigating disinfo - Author: Alt-Right: From 4chan to the White House -  #billsmafia - michael.wendling@bbc.co.uk,2008-04-03 09:25:06,4504,2021-02-15 11:59:29,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1915,850,1361283923951681536,renegadepoet2,,"All my own words combined with saved images from the web.

My poetry blog:
https://t.co/LwqArwZO2n",2020-07-28 13:25:25,0,2021-02-15 11:59:13,"Free At Last
#COVID19 #coronavirus #COVIDHOAX  #pandemic #slavery  #disease  #greatreset #lockdown https://t.co/zEDqflcoyn",1,2,True,Negative
1916,851,1361283919723843584,rachelkerr334,Newcastle,"BBC journalist, North East & Cumbria digital editor, mum, enjoy reading, films, music, running and open water swimming. Views are my own.",2010-10-09 12:54:05,726,2021-02-15 11:59:12,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1917,852,1361283323688087553,henryphelan1,,snap - hphelan101,2020-06-03 19:07:06,1,2021-02-15 11:56:50,"Guys just stop annoying the #antivaxxers , allow them to not take the vaccine and let natural selection do its job",0,0,False,Negative
1918,853,1361281181770264577,VaccinesToday,Belgium,"An online platform, supported by Vaccines Europe, for discussing vaccination. WHO @VaccineSafetyN
member. Tweets by Gary Finnegan https://t.co/7pMLVW9NVt",2010-10-21 11:06:14,16108,2021-02-15 11:48:19,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1919,854,1361277254366498817,2Shredifier75,,"""Lover of Truth, here to expose the Covid-19 scam/hoax, all pro vaxxers insta banned",2021-02-13 11:03:33,61,2021-02-15 11:32:43,"@FatherSkeptic Your video is disgusting, you mock, call names, and abuse this woman because she is standing up for… https://t.co/OAFirIeSN6",0,0,False,Negative
1920,855,1361276693818843142,PaulMyersBBC,,"BBC's online investigation specialist, OSINT trainer & consultant. Views expressed are my own. Links/RT's are not an endorsement - other products are available.",2009-09-02 12:09:01,7530,2021-02-15 11:30:29,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1921,856,1361276537136418818,divinet33531893,,"My personal account. I had another account with over 100 thousand followers but that got taken down.  Strange that

#animallover #everylifematters #truth #trump",2020-09-04 15:45:37,108,2021-02-15 11:29:52,"#covidhoax continues to grow pace. This is a virus nothing else.

No drop dead if you are looked at, no drop dead i… https://t.co/fpve37fSTG",0,0,False,Negative
1922,857,1361269168050438145,TheRealDealDev,New Jersey ,"Wife. Mom. BizManager. Community Svc Activist (aka minding other ppls business). 
Exposer of the HUMAN in all of us perfect ppl. Embrace it. 🎯
#ThankYouHashem",2020-10-15 05:41:09,30,2021-02-15 11:00:35,"Is censorship the new frightening reality?

A Dr. Zelenko with a video on You Tube about how ""the vaccine"" works an… https://t.co/YsHy2ni8Am",0,0,False,Negative
1923,858,1361269085821145088,visanoronen,"Helsinki, FI // Berlin, DE","Reporter following international politics & consultant communicating internationally for hi-tech and science.

Check @visafin for tweets in Finnish.",2009-02-04 17:10:57,214,2021-02-15 11:00:15,I just don't have anymore any understanding for anti-vaxxers. Science saves lives. #coronavirus #vaccines #antivaxx https://t.co/NGp9g67EVL,0,0,False,Negative
1924,859,1361269007794409474,SagebrushTimes,Occupied America,Americanism. Punk. Comedy. Faith. Cowboy. The West. Daily News.,2019-01-05 21:54:00,365,2021-02-15 10:59:57,"This channel has been stating for years that ""vaccines are unsafe and ineffective"", a position we stand by to this… https://t.co/y13ETFrB4y",0,0,False,Negative
1925,860,1361268327612440577,andnowsheisnot,Here. There. There. And there.,It’s just not funny anymore.,2015-09-10 14:45:55,1094,2021-02-15 10:57:15,@vanbadham One of oldest friends. She went from Lemon water&gt;Keto&gt;paleo&gt;antiHPV&gt;antivaxx&gt;vegan&gt;&gt;5G&gt;grounding&gt;  anti… https://t.co/gQl9dL8mYq,8,0,False,Negative
1926,861,1361263657758248964,JB68787010,,,2020-04-02 00:40:46,7,2021-02-15 10:38:41,"*that they've been convinced is the same, due to how it's presented of course.
I was glad to see one person stating… https://t.co/0XIEYrz6pY",0,0,False,Negative
1927,862,1361262910190866434,Dannyceres,,"Labour member. Polite. psychology. Follow back leftwingers and most genuine accounts.

#GTTO #Labour",2010-05-24 19:52:45,7151,2021-02-15 10:35:43,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1928,863,1361261918565117952,PierceOCinneide,"Cork, Ireland",Mental Health & Human Rights Activist. Qualified Mind & Body Fitness Coach. Republican - AntiSnowflake - LFC fan.,2010-05-07 18:08:57,3267,2021-02-15 10:31:47,@mariannaspring @charliehtweets @BBCPanorama The terms #antivax #antivaxxers is a myth as many who wouldnt get the… https://t.co/cRvgNGHkF7,1,0,False,Negative
1929,864,1361260818357133312,CraigSobey,Melbourne Australia,Developer of Quantum Economy Systems (#Quantum_Economics QED MODEL Paper https://t.co/AshgZoxKyA) #Aries #Business #bitcoin #CSuite #Fintech #Lambies #VC,2009-04-27 05:28:08,19373,2021-02-15 10:27:24,"RT @SylviaDeeDee: Sky News, Peta Credlin, Bolt, Kennett all distracting you with partisan nonsense, ‘the nebuliser’ lol, demanding remote q…",0,8,True,Negative
1930,865,1361260658508128256,Kreutzjr1,NC,"Son, Husband, Father, learning every day",2020-05-30 20:52:37,239,2021-02-15 10:26:46,RT @NC_Sasquatch: Because Rand Paul doesn’t bow to fascistic morons who manipulate science to enslave the public. He’s a doctor! He knows w…,0,1,True,Negative
1931,866,1361260569572085760,marwa_alnagar,"Skåne, Sweden ",Media and communication masters student at Lund University and a former BBC employee. Based in South Sweden,2012-09-28 08:57:15,1119,2021-02-15 10:26:25,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1932,867,1361260292978655240,bisondancer,,Love different people cultures ideas thoughts. Important for educated people to THINK Reflect Evaluate. Otherwise one day we will allow another such as Hitler,2015-04-12 21:33:02,450,2021-02-15 10:25:19,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1933,868,1361259835262709760,wicardossa1957,,"Left of centre, feminist. Loves books, movies, classical music and sport. RTs mean I would like you to read this - not necessarily an endorsement!",2014-02-20 11:50:59,549,2021-02-15 10:23:30,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1934,869,1361259583440830464,CarterJoCarter,"Toon, Chezzie and sunny Donny","Mum. Journalist @BBCLN. Cook. 
Email: joanne.carter@bbc.co.uk
From Chez Vegas
'Love will conquer if you just believe' - Prince Rogers Nelson",2010-02-12 15:03:26,76,2021-02-15 10:22:30,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1935,870,1361258903930085376,garywoodward6,Warwickshire ,,2013-03-18 20:37:18,1331,2021-02-15 10:19:48,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1936,871,1361258897844162567,NigelBig,"Nottingham, UK",Oversized Miserablist and Bon Viveur,2010-05-14 11:40:30,801,2021-02-15 10:19:46,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1937,872,1361258210108260354,mcphillr,,Scriptwriter. Rep'd by @CulverAgency. Former National Crime Agency officer and ex-soldier. Have an MBE for services I can't tell you about. Views are my own.,2016-09-20 14:59:18,339,2021-02-15 10:17:02,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1938,873,1361255766871654411,Pierre_Andrews_,"London, England",🎓 @MediaLSE 👔 @HouseofCommons 🗳️ @ConservativeHSP 👨🏻‍💻 @DigitalTories,2013-01-10 17:08:45,423,2021-02-15 10:07:20,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1939,874,1361255543982067715,PamNishihara,,,2012-04-16 18:55:55,219,2021-02-15 10:06:27,RT @BBGreg3: Science evolves as new data are provided. Hypotheses change to account for new information. New tests are devised for these ne…,0,2,True,Negative
1940,875,1361255489955315713,Ruffenready,"Sheffield, England",General Aviation Pilot. Never suffer fools. Hates injustice to the common man. UK fishermen only.  Pro-UK. #BetterTogether. Yearns the crash of EU. #BanHalal,2011-07-27 15:33:25,1339,2021-02-15 10:06:14,@Miss_HoA_T ...talk is cheap... when it comes to the crunch - you'll have it. Mark my words. You #antivaxxers are a… https://t.co/6iGkz2Cy7I,0,0,False,Negative
1941,876,1361254638943625216,Lorelei_174,,Londoner. Staying angry and fighting the far right takeover of my country.,2017-04-07 17:10:39,1956,2021-02-15 10:02:51,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
1942,877,1361254471465066496,graeme_from_IT,United Kingdom,"Sometimes, the enemy of my enemy, is my enemy as well…

Retweets not always endorsement & sometimes accidental.",2009-08-05 15:14:03,5035,2021-02-15 10:02:11,"RT @mariannaspring: Tune in to BBC One later for my @BBCPanorama investigation into the impact of antivaxx - across @BBCNews TV, radio and…",0,28,True,Negative
